"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2021","Nevada","White","Non-Hispanic","31","330,997","9.37","9.48","1,370"
"2021","Nevada","White","Hispanic","36","348,484","10.33","10.54","1,599"
"2021","Nevada","Black","Non-Hispanic","42","106,745","39.35","57.26","1,839"
"2021","Nevada","Black","Hispanic","--","16,623","--","--","--"
"2021","Nevada","American Indian / Alaska Native","Non-Hispanic","--","7,707","--","--","--"
"2021","Nevada","American Indian / Alaska Native","Hispanic","0**","12,507","0.00**","0.00**","--"
"2021","Nevada","Asian","Non-Hispanic","--","62,228","--","--","--"
"2021","Nevada","Asian","Hispanic","0**","7,393","0.00**","0.00**","--"
"2021","Nevada","HI Native / Pacific Islander","Non-Hispanic","--","7,679","--","--","--"
"2021","Nevada","HI Native / Pacific Islander","Hispanic","--","2,676","--","--","--"
"2021","Nevada","More than One Race","Non-Hispanic","--","66,774","--","--","--"
"2021","Nevada","More than One Race","Hispanic","0**","21,516","0.00**","0.00**","--"
"2021","New Hampshire","White","Non-Hispanic","16**","332,979","4.81**","5.34**","707"
"2021","New Hampshire","White","Hispanic","0**","21,818","0.00**","0.00**","--"
"2021","New Hampshire","Black","Non-Hispanic","--","8,157","--","--","--"
"2021","New Hampshire","Black","Hispanic","0**","2,414","0.00**","0.00**","--"
"2021","New Hampshire","American Indian / Alaska Native","Non-Hispanic","0**","767","0.00**","0.00**","--"
"2021","New Hampshire","American Indian / Alaska Native","Hispanic","0**","606","0.00**","0.00**","--"
"2021","New Hampshire","Asian","Non-Hispanic","0**","14,265","0.00**","0.00**","--"
"2021","New Hampshire","Asian","Hispanic","0**","284","0.00**","0.00**","--"
"2021","New Hampshire","HI Native / Pacific Islander","Non-Hispanic","0**","129","0.00**","0.00**","--"
"2021","New Hampshire","HI Native / Pacific Islander","Hispanic","0**","153","0.00**","0.00**","--"
"2021","New Hampshire","More than One Race","Non-Hispanic","0**","12,879","0.00**","0.00**","--"
"2021","New Hampshire","More than One Race","Hispanic","0**","1,585","0.00**","0.00**","--"
"2021","New Jersey","White","Non-Hispanic","19**","1,334,939","1.42**","1.80**","827"
"2021","New Jersey","White","Hispanic","18**","625,878","2.88**","3.64**","800"
"2021","New Jersey","Black","Non-Hispanic","73","399,971","18.25","22.04","3,235"
"2021","New Jersey","Black","Hispanic","--","97,327","--","--","--"
"2021","New Jersey","American Indian / Alaska Native","Non-Hispanic","0**","5,148","0.00**","0.00**","--"
"2021","New Jersey","American Indian / Alaska Native","Hispanic","0**","20,556","0.00**","0.00**","--"
"2021","New Jersey","Asian","Non-Hispanic","--","286,842","--","--","--"
"2021","New Jersey","Asian","Hispanic","0**","8,762","0.00**","0.00**","--"
"2021","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","1,243","0.00**","0.00**","--"
"2021","New Jersey","HI Native / Pacific Islander","Hispanic","0**","3,672","0.00**","0.00**","--"
"2021","New Jersey","More than One Race","Non-Hispanic","--","89,500","--","--","--"
"2021","New Jersey","More than One Race","Hispanic","--","35,057","--","--","--"
"2021","New Mexico","White","Non-Hispanic","32","163,785","19.54","20.60","1,509"
"2021","New Mexico","White","Hispanic","73","370,063","19.73","21.13","3,218"
"2021","New Mexico","Black","Non-Hispanic","--","13,701","--","--","--"
"2021","New Mexico","Black","Hispanic","--","8,311","--","--","--"
"2021","New Mexico","American Indian / Alaska Native","Non-Hispanic","--","68,062","--","--","--"
"2021","New Mexico","American Indian / Alaska Native","Hispanic","--","28,955","--","--","--"
"2021","New Mexico","Asian","Non-Hispanic","0**","9,221","0.00**","0.00**","--"
"2021","New Mexico","Asian","Hispanic","0**","2,592","0.00**","0.00**","--"
"2021","New Mexico","HI Native / Pacific Islander","Non-Hispanic","0**","442","0.00**","0.00**","--"
"2021","New Mexico","HI Native / Pacific Islander","Hispanic","0**","862","0.00**","0.00**","--"
"2021","New Mexico","More than One Race","Non-Hispanic","--","17,651","--","--","--"
"2021","New Mexico","More than One Race","Hispanic","--","13,530","--","--","--"
"2021","New York","White","Non-Hispanic","41","2,973,634","1.38","1.64","1,850"
"2021","New York","White","Hispanic","40","1,041,876","3.84","5.04","1,784"
"2021","New York","Black","Non-Hispanic","152","905,659","16.78","18.77","6,760"
"2021","New York","Black","Hispanic","--","260,996","--","--","--"
"2021","New York","Black","Unknown","--","--","--","--","--"
"2021","New York","American Indian / Alaska Native","Non-Hispanic","0**","20,034","0.00**","0.00**","--"
"2021","New York","American Indian / Alaska Native","Hispanic","0**","55,858","0.00**","0.00**","--"
"2021","New York","Asian","Non-Hispanic","--","536,862","--","--","--"
"2021","New York","Asian","Hispanic","0**","18,414","0.00**","0.00**","--"
"2021","New York","HI Native / Pacific Islander","Non-Hispanic","0**","3,172","0.00**","0.00**","--"
"2021","New York","HI Native / Pacific Islander","Hispanic","0**","7,469","0.00**","0.00**","--"
"2021","New York","More than One Race","Non-Hispanic","--","214,956","--","--","--"
"2021","New York","More than One Race","Hispanic","--","79,615","--","--","--"
"2021","North Carolina","White","Non-Hispanic","152","1,793,712","8.47","9.66","6,760"
"2021","North Carolina","White","Hispanic","48","422,665","11.36","11.67","2,180"
"2021","North Carolina","Black","Non-Hispanic","289","778,367","37.13","41.36","13,152"
"2021","North Carolina","Black","Hispanic","--","59,672","--","--","--"
"2021","North Carolina","American Indian / Alaska Native","Non-Hispanic","10**","38,695","25.84**","35.29**","436"
"2021","North Carolina","American Indian / Alaska Native","Hispanic","0**","29,347","0.00**","0.00**","--"
"2021","North Carolina","Asian","Non-Hispanic","--","119,377","--","--","--"
"2021","North Carolina","Asian","Hispanic","--","8,072","--","--","--"
"2021","North Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","2,858","0.00**","0.00**","--"
"2021","North Carolina","HI Native / Pacific Islander","Hispanic","0**","4,996","0.00**","0.00**","--"
"2021","North Carolina","More than One Race","Non-Hispanic","--","143,052","--","--","--"
"2021","North Carolina","More than One Race","Hispanic","--","24,585","--","--","--"
"2021","North Dakota","White","Non-Hispanic","19**","213,872","8.88**","12.70**","844"
"2021","North Dakota","White","Hispanic","--","13,543","--","--","--"
"2021","North Dakota","Black","Non-Hispanic","--","11,970","--","--","--"
"2021","North Dakota","Black","Hispanic","0**","766","0.00**","0.00**","--"
"2021","North Dakota","American Indian / Alaska Native","Non-Hispanic","--","19,511","--","--","--"
"2021","North Dakota","American Indian / Alaska Native","Hispanic","0**","2,721","0.00**","0.00**","--"
"2021","North Dakota","Asian","Non-Hispanic","0**","4,979","0.00**","0.00**","--"
"2021","North Dakota","Asian","Hispanic","0**","272","0.00**","0.00**","--"
"2021","North Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","254","0.00**","0.00**","--"
"2021","North Dakota","HI Native / Pacific Islander","Hispanic","0**","64","0.00**","0.00**","--"
"2021","North Dakota","More than One Race","Non-Hispanic","--","11,067","--","--","--"
"2021","North Dakota","More than One Race","Hispanic","0**","1,284","0.00**","0.00**","--"
"2021","Ohio","White","Non-Hispanic","176","2,692,529","6.54","7.21","7,901"
"2021","Ohio","White","Hispanic","15**","191,317","7.84**","8.82**","699"
"2021","Ohio","Black","Non-Hispanic","300","570,491","52.59","65.50","13,658"
"2021","Ohio","Black","Hispanic","--","27,700","--","--","--"
"2021","Ohio","American Indian / Alaska Native","Non-Hispanic","--","5,787","--","--","--"
"2021","Ohio","American Indian / Alaska Native","Hispanic","0**","6,206","0.00**","0.00**","--"
"2021","Ohio","Asian","Non-Hispanic","--","108,644","--","--","--"
"2021","Ohio","Asian","Hispanic","0**","2,736","0.00**","0.00**","--"
"2021","Ohio","HI Native / Pacific Islander","Non-Hispanic","0**","2,208","0.00**","0.00**","--"
"2021","Ohio","HI Native / Pacific Islander","Hispanic","0**","1,247","0.00**","0.00**","--"
"2021","Ohio","More than One Race","Non-Hispanic","--","179,019","--","--","--"
"2021","Ohio","More than One Race","Hispanic","--","18,342","--","--","--"
"2021","Oklahoma","White","Non-Hispanic","77","732,091","10.52","10.98","3,489"
"2021","Oklahoma","White","Hispanic","18**","183,409","9.81**","8.63**","820"
"2021","Oklahoma","Black","Non-Hispanic","47","112,411","41.81","39.38","2,220"
"2021","Oklahoma","Black","Hispanic","--","10,172","--","--","--"
"2021","Oklahoma","American Indian / Alaska Native","Non-Hispanic","23","139,137","16.53","21.09","1,054"
"2021","Oklahoma","American Indian / Alaska Native","Hispanic","--","30,760","--","--","--"
"2021","Oklahoma","Asian","Non-Hispanic","--","34,337","--","--","--"
"2021","Oklahoma","Asian","Hispanic","0**","1,811","0.00**","0.00**","--"
"2021","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","0**","3,538","0.00**","0.00**","--"
"2021","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","785","0.00**","0.00**","--"
"2021","Oklahoma","More than One Race","Non-Hispanic","13**","131,563","9.88**","13.14**","571"
"2021","Oklahoma","More than One Race","Hispanic","--","17,307","--","--","--"
"2021","Oregon","White","Non-Hispanic","56","801,451","6.99","8.23","2,459"
"2021","Oregon","White","Hispanic","24","238,209","10.08","9.76","1,057"
"2021","Oregon","Black","Non-Hispanic","14**","29,660","47.20**","57.08**","627"
"2021","Oregon","Black","Hispanic","0**","5,473","0.00**","0.00**","--"
"2021","Oregon","American Indian / Alaska Native","Non-Hispanic","--","14,406","--","--","--"
"2021","Oregon","American Indian / Alaska Native","Hispanic","--","17,321","--","--","--"
"2021","Oregon","Asian","Non-Hispanic","--","59,737","--","--","--"
"2021","Oregon","Asian","Hispanic","--","3,381","--","--","--"
"2021","Oregon","HI Native / Pacific Islander","Non-Hispanic","0**","6,606","0.00**","0.00**","--"
"2021","Oregon","HI Native / Pacific Islander","Hispanic","0**","1,181","0.00**","0.00**","--"
"2021","Oregon","More than One Race","Non-Hispanic","--","79,468","--","--","--"
"2021","Oregon","More than One Race","Hispanic","0**","17,031","0.00**","0.00**","--"
"2021","Pennsylvania","White","Non-Hispanic","133","2,615,857","5.08","5.78","6,022"
"2021","Pennsylvania","White","Hispanic","40","352,417","11.35","15.49","1,776"
"2021","Pennsylvania","White","Unknown","--","--","--","--","--"
"2021","Pennsylvania","Black","Non-Hispanic","283","511,939","55.28","66.36","12,680"
"2021","Pennsylvania","Black","Hispanic","--","92,424","--","--","--"
"2021","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","0**","5,589","0.00**","0.00**","--"
"2021","Pennsylvania","American Indian / Alaska Native","Hispanic","0**","18,259","0.00**","0.00**","--"
"2021","Pennsylvania","Asian","Non-Hispanic","--","168,710","--","--","--"
"2021","Pennsylvania","Asian","Hispanic","0**","7,384","0.00**","0.00**","--"
"2021","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","0**","1,484","0.00**","0.00**","--"
"2021","Pennsylvania","HI Native / Pacific Islander","Hispanic","--","4,134","--","--","--"
"2021","Pennsylvania","More than One Race","Non-Hispanic","--","152,122","--","--","--"
"2021","Pennsylvania","More than One Race","Hispanic","--","33,994","--","--","--"
"2021","Rhode Island","White","Non-Hispanic","--","194,636","--","--","--"
"2021","Rhode Island","White","Hispanic","--","59,505","--","--","--"
"2021","Rhode Island","Black","Non-Hispanic","--","24,534","--","--","--"
"2021","Rhode Island","Black","Hispanic","--","13,757","--","--","--"
"2021","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","1,604","0.00**","0.00**","--"
"2021","Rhode Island","American Indian / Alaska Native","Hispanic","0**","4,498","0.00**","0.00**","--"
"2021","Rhode Island","Asian","Non-Hispanic","--","13,435","--","--","--"
"2021","Rhode Island","Asian","Hispanic","0**","994","0.00**","0.00**","--"
"2021","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","245","0.00**","0.00**","--"
"2021","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","871","0.00**","0.00**","--"
"2021","Rhode Island","More than One Race","Non-Hispanic","0**","14,485","0.00**","0.00**","--"
"2021","Rhode Island","More than One Race","Hispanic","0**","4,737","0.00**","0.00**","--"
"2021","South Carolina","White","Non-Hispanic","90","907,500","9.92","10.26","4,083"
"2021","South Carolina","White","Hispanic","13**","125,651","10.35**","15.66**","609"
"2021","South Carolina","Black","Non-Hispanic","204","476,498","42.81","48.87","9,195"
"2021","South Carolina","Black","Hispanic","--","17,162","--","--","--"
"2021","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","5,457","0.00**","0.00**","--"
"2021","South Carolina","American Indian / Alaska Native","Hispanic","0**","5,460","0.00**","0.00**","--"
"2021","South Carolina","Asian","Non-Hispanic","--","31,756","--","--","--"
"2021","South Carolina","Asian","Hispanic","0**","1,915","0.00**","0.00**","--"
"2021","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","1,194","0.00**","0.00**","--"
"2021","South Carolina","HI Native / Pacific Islander","Hispanic","0**","1,205","0.00**","0.00**","--"
"2021","South Carolina","More than One Race","Non-Hispanic","--","63,583","--","--","--"
"2021","South Carolina","More than One Race","Hispanic","0**","7,574","0.00**","0.00**","--"
"2021","South Dakota","White","Non-Hispanic","14**","225,724","6.20**","6.67**","637"
"2021","South Dakota","White","Hispanic","--","14,570","--","--","--"
"2021","South Dakota","Black","Non-Hispanic","0**","9,587","0.00**","0.00**","--"
"2021","South Dakota","Black","Hispanic","0**","572","0.00**","0.00**","--"
"2021","South Dakota","American Indian / Alaska Native","Non-Hispanic","13**","36,853","35.28**","44.59**","582"
"2021","South Dakota","American Indian / Alaska Native","Hispanic","--","5,423","--","--","--"
"2021","South Dakota","Asian","Non-Hispanic","--","6,133","--","--","--"
"2021","South Dakota","Asian","Hispanic","0**","186","0.00**","0.00**","--"
"2021","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","276","0.00**","0.00**","--"
"2021","South Dakota","HI Native / Pacific Islander","Hispanic","0**","104","0.00**","0.00**","--"
"2021","South Dakota","More than One Race","Non-Hispanic","--","13,578","--","--","--"
"2021","South Dakota","More than One Race","Hispanic","0**","1,706","0.00**","0.00**","--"
"2021","Tennessee","White","Non-Hispanic","119","1,469,805","8.10","8.59","5,344"
"2021","Tennessee","White","Hispanic","23","179,718","12.80","12.18","1,027"
"2021","Tennessee","Black","Non-Hispanic","232","426,448","54.40","60.65","10,577"
"2021","Tennessee","Black","Hispanic","--","15,575","--","--","--"
"2021","Tennessee","American Indian / Alaska Native","Non-Hispanic","--","5,053","--","--","--"
"2021","Tennessee","American Indian / Alaska Native","Hispanic","--","8,532","--","--","--"
"2021","Tennessee","Asian","Non-Hispanic","--","44,873","--","--","--"
"2021","Tennessee","Asian","Hispanic","0**","3,204","0.00**","0.00**","--"
"2021","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","1,447","0.00**","0.00**","--"
"2021","Tennessee","HI Native / Pacific Islander","Hispanic","0**","1,949","0.00**","0.00**","--"
"2021","Tennessee","More than One Race","Non-Hispanic","--","83,958","--","--","--"
"2021","Tennessee","More than One Race","Hispanic","0**","9,974","0.00**","0.00**","--"
"2021","Texas","White","Non-Hispanic","334","3,366,938","9.92","10.26","14,915"
"2021","Texas","White","Hispanic","441","4,842,428","9.11","10.02","19,918"
"2021","Texas","Black","Non-Hispanic","422","1,331,119","31.70","37.86","18,922"
"2021","Texas","Black","Hispanic","16**","144,460","11.08**","21.17**","708"
"2021","Texas","American Indian / Alaska Native","Non-Hispanic","--","28,359","--","--","--"
"2021","Texas","American Indian / Alaska Native","Hispanic","0**","91,791","0.00**","0.00**","--"
"2021","Texas","Asian","Non-Hispanic","26","501,595","5.18","5.81","1,142"
"2021","Texas","Asian","Hispanic","--","30,635","--","--","--"
