"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2021","Missouri","35 to 39","49","22,255","220.18","--","1,362"
"2021","Missouri","40 to 44","34","20,548","165.47","--","796"
"2021","Missouri","45 to 49","19**","18,617","102.06**","--","351"
"2021","Missouri","50 to 54","11**","19,339","56.88**","--","143"
"2021","Missouri","55 to 59","10**","19,689","50.79**","--","79"
"2021","Missouri","60 to 64","--","18,968","--","--","--"
"2021","Missouri","65 to 69","--","14,312","--","--","--"
"2021","Missouri","70 to 74","--","9,691","--","--","--"
"2021","Missouri","75 to 79","0**","5,798","0.00**","--","--"
"2021","Missouri","80 to 84","0**","3,290","0.00**","--","--"
"2021","Missouri","85+","0**","2,560","0.00**","--","--"
"2021","Montana","0 to 4","0**","253","0.00**","--","--"
"2021","Montana","5 to 9","0**","273","0.00**","--","--"
"2021","Montana","10 to 14","0**","234","0.00**","--","--"
"2021","Montana","15 to 19","0**","306","0.00**","--","--"
"2021","Montana","20 to 24","--","505","--","--","--"
"2021","Montana","25 to 29","0**","531","0.00**","--","--"
"2021","Montana","30 to 34","--","440","--","--","--"
"2021","Montana","35 to 39","0**","352","0.00**","--","--"
"2021","Montana","40 to 44","0**","298","0.00**","--","--"
"2021","Montana","45 to 49","0**","200","0.00**","--","--"
"2021","Montana","50 to 54","0**","195","0.00**","--","--"
"2021","Montana","55 to 59","0**","188","0.00**","--","--"
"2021","Montana","60 to 64","0**","137","0.00**","--","--"
"2021","Montana","65 to 69","0**","96","0.00**","--","--"
"2021","Montana","70 to 74","0**","58","0.00**","--","--"
"2021","Montana","75 to 79","0**","19","0.00**","--","--"
"2021","Montana","80 to 84","0**","19","0.00**","--","--"
"2021","Montana","85+","0**","13","0.00**","--","--"
"2021","Nebraska","0 to 4","0**","4,571","0.00**","--","--"
"2021","Nebraska","5 to 9","0**","4,637","0.00**","--","--"
"2021","Nebraska","10 to 14","--","4,694","--","--","--"
"2021","Nebraska","15 to 19","--","4,320","--","--","--"
"2021","Nebraska","20 to 24","--","4,484","--","--","--"
"2021","Nebraska","25 to 29","--","4,594","--","--","--"
"2021","Nebraska","30 to 34","--","4,480","--","--","--"
"2021","Nebraska","35 to 39","--","3,971","--","--","--"
"2021","Nebraska","40 to 44","--","3,816","--","--","--"
"2021","Nebraska","45 to 49","--","3,004","--","--","--"
"2021","Nebraska","50 to 54","0**","2,822","0.00**","--","--"
"2021","Nebraska","55 to 59","--","2,711","--","--","--"
"2021","Nebraska","60 to 64","0**","2,392","0.00**","--","--"
"2021","Nebraska","65 to 69","0**","1,595","0.00**","--","--"
"2021","Nebraska","70 to 74","0**","1,049","0.00**","--","--"
"2021","Nebraska","75 to 79","0**","596","0.00**","--","--"
"2021","Nebraska","80 to 84","0**","359","0.00**","--","--"
"2021","Nebraska","85+","0**","262","0.00**","--","--"
"2021","Nevada","0 to 4","0**","12,123","0.00**","--","--"
"2021","Nevada","5 to 9","0**","12,837","0.00**","--","--"
"2021","Nevada","10 to 14","0**","12,923","0.00**","--","--"
"2021","Nevada","15 to 19","--","11,406","--","--","--"
"2021","Nevada","20 to 24","13**","11,388","114.16**","--","559"
"2021","Nevada","25 to 29","18**","14,412","124.90**","--","691"
"2021","Nevada","30 to 34","18**","14,919","120.65**","--","607"
"2021","Nevada","35 to 39","--","12,216","--","--","--"
"2021","Nevada","40 to 44","--","10,891","--","--","--"
"2021","Nevada","45 to 49","--","9,632","--","--","--"
"2021","Nevada","50 to 54","--","9,680","--","--","--"
"2021","Nevada","55 to 59","--","9,241","--","--","--"
"2021","Nevada","60 to 64","--","8,150","--","--","--"
"2021","Nevada","65 to 69","0**","6,313","0.00**","--","--"
"2021","Nevada","70 to 74","0**","4,588","0.00**","--","--"
"2021","Nevada","75 to 79","0**","2,706","0.00**","--","--"
"2021","Nevada","80 to 84","0**","1,595","0.00**","--","--"
"2021","Nevada","85+","0**","1,049","0.00**","--","--"
"2021","New Hampshire","0 to 4","0**","889","0.00**","--","--"
"2021","New Hampshire","5 to 9","0**","1,033","0.00**","--","--"
"2021","New Hampshire","10 to 14","0**","1,063","0.00**","--","--"
"2021","New Hampshire","15 to 19","0**","1,062","0.00**","--","--"
"2021","New Hampshire","20 to 24","--","1,243","--","--","--"
"2021","New Hampshire","25 to 29","--","1,377","--","--","--"
"2021","New Hampshire","30 to 34","0**","1,434","0.00**","--","--"
"2021","New Hampshire","35 to 39","0**","1,170","0.00**","--","--"
"2021","New Hampshire","40 to 44","0**","1,086","0.00**","--","--"
"2021","New Hampshire","45 to 49","0**","1,196","0.00**","--","--"
"2021","New Hampshire","50 to 54","0**","1,055","0.00**","--","--"
"2021","New Hampshire","55 to 59","0**","862","0.00**","--","--"
"2021","New Hampshire","60 to 64","0**","619","0.00**","--","--"
"2021","New Hampshire","65 to 69","0**","415","0.00**","--","--"
"2021","New Hampshire","70 to 74","0**","260","0.00**","--","--"
"2021","New Hampshire","75 to 79","0**","133","0.00**","--","--"
"2021","New Hampshire","80 to 84","0**","63","0.00**","--","--"
"2021","New Hampshire","85+","0**","55","0.00**","--","--"
"2021","New Jersey","0 to 4","0**","45,479","0.00**","--","--"
"2021","New Jersey","5 to 9","--","49,155","--","--","--"
"2021","New Jersey","10 to 14","--","50,055","--","--","--"
"2021","New Jersey","15 to 19","19**","48,253","39.38**","--","906"
"2021","New Jersey","20 to 24","34","49,807","68.26","--","1,463"
"2021","New Jersey","25 to 29","45","53,774","83.68","--","1,715"
"2021","New Jersey","30 to 34","28","53,877","51.97","--","932"
"2021","New Jersey","35 to 39","26","47,585","54.64","--","742"
"2021","New Jersey","40 to 44","18**","45,351","39.69**","--","411"
"2021","New Jersey","45 to 49","--","42,507","--","--","--"
"2021","New Jersey","50 to 54","--","44,510","--","--","--"
"2021","New Jersey","55 to 59","--","43,733","--","--","--"
"2021","New Jersey","60 to 64","--","37,878","--","--","--"
"2021","New Jersey","65 to 69","--","26,078","--","--","--"
"2021","New Jersey","70 to 74","0**","18,603","0.00**","--","--"
"2021","New Jersey","75 to 79","0**","11,514","0.00**","--","--"
"2021","New Jersey","80 to 84","0**","7,141","0.00**","--","--"
"2021","New Jersey","85+","0**","5,372","0.00**","--","--"
"2021","New Mexico","0 to 4","0**","1,874","0.00**","--","--"
"2021","New Mexico","5 to 9","0**","2,068","0.00**","--","--"
"2021","New Mexico","10 to 14","--","2,272","--","--","--"
"2021","New Mexico","15 to 19","--","2,218","--","--","--"
"2021","New Mexico","20 to 24","--","2,728","--","--","--"
"2021","New Mexico","25 to 29","--","2,834","--","--","--"
"2021","New Mexico","30 to 34","--","2,705","--","--","--"
"2021","New Mexico","35 to 39","--","2,445","--","--","--"
"2021","New Mexico","40 to 44","--","2,056","--","--","--"
"2021","New Mexico","45 to 49","0**","1,885","0.00**","--","--"
"2021","New Mexico","50 to 54","--","1,649","--","--","--"
"2021","New Mexico","55 to 59","--","1,767","--","--","--"
"2021","New Mexico","60 to 64","--","1,698","--","--","--"
"2021","New Mexico","65 to 69","0**","1,395","0.00**","--","--"
"2021","New Mexico","70 to 74","0**","916","0.00**","--","--"
"2021","New Mexico","75 to 79","0**","524","0.00**","--","--"
"2021","New Mexico","80 to 84","0**","305","0.00**","--","--"
"2021","New Mexico","85+","0**","211","0.00**","--","--"
"2021","New York","0 to 4","--","109,235","--","--","--"
"2021","New York","5 to 9","0**","108,655","0.00**","--","--"
"2021","New York","10 to 14","--","114,186","--","--","--"
"2021","New York","15 to 19","45","113,263","39.73","--","2,139"
"2021","New York","20 to 24","73","118,588","61.56","--","3,115"
"2021","New York","25 to 29","93","135,636","68.57","--","3,527"
"2021","New York","30 to 34","79","139,165","56.77","--","2,632"
"2021","New York","35 to 39","43","114,459","37.57","--","1,204"
"2021","New York","40 to 44","36","104,300","34.52","--","826"
"2021","New York","45 to 49","15**","95,585","15.69**","--","266"
"2021","New York","50 to 54","--","102,410","--","--","--"
"2021","New York","55 to 59","--","107,428","--","--","--"
"2021","New York","60 to 64","--","96,501","--","--","--"
"2021","New York","65 to 69","--","71,602","--","--","--"
"2021","New York","70 to 74","--","51,768","--","--","--"
"2021","New York","75 to 79","--","32,150","--","--","--"
"2021","New York","80 to 84","0**","20,055","0.00**","--","--"
"2021","New York","85+","0**","16,188","0.00**","--","--"
"2021","North Carolina","0 to 4","--","75,124","--","--","--"
"2021","North Carolina","5 to 9","--","77,776","--","--","--"
"2021","North Carolina","10 to 14","--","83,610","--","--","--"
"2021","North Carolina","15 to 19","88","84,122","104.61","--","4,175"
"2021","North Carolina","20 to 24","92","84,951","108.30","--","3,984"
"2021","North Carolina","25 to 29","107","86,396","123.85","--","4,062"
"2021","North Carolina","30 to 34","77","82,292","93.57","--","2,551"
"2021","North Carolina","35 to 39","34","70,326","48.35","--","964"
"2021","North Carolina","40 to 44","29","68,112","42.58","--","676"
"2021","North Carolina","45 to 49","20**","64,534","30.99**","--","358"
"2021","North Carolina","50 to 54","15**","67,702","22.16**","--","199"
"2021","North Carolina","55 to 59","12**","68,690","17.47**","--","95"
"2021","North Carolina","60 to 64","12**","63,425","18.92**","--","45"
"2021","North Carolina","65 to 69","--","50,805","--","--","--"
"2021","North Carolina","70 to 74","--","37,802","--","--","--"
"2021","North Carolina","75 to 79","--","20,481","--","--","--"
"2021","North Carolina","80 to 84","0**","11,312","0.00**","--","--"
"2021","North Carolina","85+","0**","7,612","0.00**","--","--"
"2021","North Dakota","0 to 4","0**","1,486","0.00**","--","--"
"2021","North Dakota","5 to 9","--","1,379","--","--","--"
"2021","North Dakota","10 to 14","0**","1,069","0.00**","--","--"
"2021","North Dakota","15 to 19","0**","960","0.00**","--","--"
"2021","North Dakota","20 to 24","0**","1,546","0.00**","--","--"
"2021","North Dakota","25 to 29","--","1,588","--","--","--"
"2021","North Dakota","30 to 34","--","1,813","--","--","--"
"2021","North Dakota","35 to 39","0**","1,574","0.00**","--","--"
"2021","North Dakota","40 to 44","--","1,153","--","--","--"
"2021","North Dakota","45 to 49","0**","764","0.00**","--","--"
"2021","North Dakota","50 to 54","0**","611","0.00**","--","--"
"2021","North Dakota","55 to 59","0**","513","0.00**","--","--"
"2021","North Dakota","60 to 64","0**","437","0.00**","--","--"
"2021","North Dakota","65 to 69","0**","202","0.00**","--","--"
"2021","North Dakota","70 to 74","0**","118","0.00**","--","--"
"2021","North Dakota","75 to 79","0**","47","0.00**","--","--"
"2021","North Dakota","80 to 84","0**","15","0.00**","--","--"
"2021","North Dakota","85+","0**","13","0.00**","--","--"
"2021","Ohio","0 to 4","--","56,709","--","--","--"
"2021","Ohio","5 to 9","--","60,192","--","--","--"
"2021","Ohio","10 to 14","11**","60,928","18.05**","--","565"
"2021","Ohio","15 to 19","83","57,486","144.38","--","3,916"
"2021","Ohio","20 to 24","91","56,648","160.64","--","3,927"
"2021","Ohio","25 to 29","112","61,508","182.09","--","4,249"
"2021","Ohio","30 to 34","77","57,938","132.90","--","2,553"
"2021","Ohio","35 to 39","56","47,879","116.96","--","1,561"
"2021","Ohio","40 to 44","38","44,811","84.80","--","874"
"2021","Ohio","45 to 49","27","41,337","65.32","--","483"
"2021","Ohio","50 to 54","14**","43,247","32.37**","--","187"
"2021","Ohio","55 to 59","14**","42,093","33.26**","--","111"
"2021","Ohio","60 to 64","11**","41,251","26.67**","--","37"
"2021","Ohio","65 to 69","--","31,609","--","--","--"
"2021","Ohio","70 to 74","--","22,455","--","--","--"
"2021","Ohio","75 to 79","--","12,256","--","--","--"
"2021","Ohio","80 to 84","0**","7,648","0.00**","--","--"
"2021","Ohio","85+","0**","6,409","0.00**","--","--"
"2021","Oklahoma","0 to 4","0**","11,186","0.00**","--","--"
"2021","Oklahoma","5 to 9","--","11,390","--","--","--"
"2021","Oklahoma","10 to 14","--","11,983","--","--","--"
"2021","Oklahoma","15 to 19","--","12,569","--","--","--"
"2021","Oklahoma","20 to 24","17**","13,831","122.91**","--","725"
"2021","Oklahoma","25 to 29","10**","13,667","73.17**","--","372"
"2021","Oklahoma","30 to 34","12**","12,883","93.15**","--","399"
"2021","Oklahoma","35 to 39","--","11,308","--","--","--"
"2021","Oklahoma","40 to 44","--","10,036","--","--","--"
"2021","Oklahoma","45 to 49","--","8,662","--","--","--"
"2021","Oklahoma","50 to 54","--","8,448","--","--","--"
"2021","Oklahoma","55 to 59","--","8,562","--","--","--"
"2021","Oklahoma","60 to 64","--","8,088","--","--","--"
"2021","Oklahoma","65 to 69","0**","6,329","0.00**","--","--"
"2021","Oklahoma","70 to 74","0**","4,318","0.00**","--","--"
"2021","Oklahoma","75 to 79","--","2,348","--","--","--"
"2021","Oklahoma","80 to 84","0**","1,366","0.00**","--","--"
"2021","Oklahoma","85+","0**","918","0.00**","--","--"
"2021","Oregon","0 to 4","0**","3,021","0.00**","--","--"
"2021","Oregon","5 to 9","0**","3,526","0.00**","--","--"
"2021","Oregon","10 to 14","0**","3,514","0.00**","--","--"
"2021","Oregon","15 to 19","--","3,443","--","--","--"
"2021","Oregon","20 to 24","--","3,921","--","--","--"
"2021","Oregon","25 to 29","--","4,891","--","--","--"
"2021","Oregon","30 to 34","--","5,076","--","--","--"
"2021","Oregon","35 to 39","--","4,613","--","--","--"
"2021","Oregon","40 to 44","--","4,127","--","--","--"
"2021","Oregon","45 to 49","--","3,360","--","--","--"
"2021","Oregon","50 to 54","--","3,235","--","--","--"
"2021","Oregon","55 to 59","0**","2,796","0.00**","--","--"
"2021","Oregon","60 to 64","0**","2,520","0.00**","--","--"
"2021","Oregon","65 to 69","0**","1,939","0.00**","--","--"
"2021","Oregon","70 to 74","0**","1,243","0.00**","--","--"
"2021","Oregon","75 to 79","0**","607","0.00**","--","--"
"2021","Oregon","80 to 84","0**","383","0.00**","--","--"
"2021","Oregon","85+","0**","231","0.00**","--","--"
"2021","Pennsylvania","0 to 4","0**","54,987","0.00**","--","--"
"2021","Pennsylvania","5 to 9","0**","59,889","0.00**","--","--"
"2021","Pennsylvania","10 to 14","--","60,737","--","--","--"
"2021","Pennsylvania","15 to 19","84","60,418","139.03","--","3,996"
"2021","Pennsylvania","20 to 24","112","60,853","184.05","--","4,840"
"2021","Pennsylvania","25 to 29","131","65,908","198.76","--","4,969"
"2021","Pennsylvania","30 to 34","87","65,214","133.41","--","2,898"
"2021","Pennsylvania","35 to 39","43","51,856","82.92","--","1,204"
"2021","Pennsylvania","40 to 44","37","46,840","78.99","--","861"
"2021","Pennsylvania","45 to 49","20**","42,242","47.35**","--","353"
"2021","Pennsylvania","50 to 54","15**","44,632","33.61**","--","199"
"2021","Pennsylvania","55 to 59","12**","43,655","27.49**","--","107"
"2021","Pennsylvania","60 to 64","--","39,430","--","--","--"
"2021","Pennsylvania","65 to 69","--","29,651","--","--","--"
"2021","Pennsylvania","70 to 74","--","20,730","--","--","--"
"2021","Pennsylvania","75 to 79","0**","11,741","0.00**","--","--"
"2021","Pennsylvania","80 to 84","0**","7,223","0.00**","--","--"
"2021","Pennsylvania","85+","0**","5,662","0.00**","--","--"
"2021","Rhode Island","0 to 4","0**","3,459","0.00**","--","--"
"2021","Rhode Island","5 to 9","0**","3,617","0.00**","--","--"
"2021","Rhode Island","10 to 14","0**","3,501","0.00**","--","--"
"2021","Rhode Island","15 to 19","0**","3,798","0.00**","--","--"
"2021","Rhode Island","20 to 24","--","4,049","--","--","--"
"2021","Rhode Island","25 to 29","--","4,250","--","--","--"
"2021","Rhode Island","30 to 34","--","4,375","--","--","--"
"2021","Rhode Island","35 to 39","--","3,640","--","--","--"
"2021","Rhode Island","40 to 44","0**","3,267","0.00**","--","--"
"2021","Rhode Island","45 to 49","--","2,746","--","--","--"
"2021","Rhode Island","50 to 54","0**","2,824","0.00**","--","--"
"2021","Rhode Island","55 to 59","0**","2,573","0.00**","--","--"
"2021","Rhode Island","60 to 64","0**","2,367","0.00**","--","--"
"2021","Rhode Island","65 to 69","0**","1,709","0.00**","--","--"
"2021","Rhode Island","70 to 74","0**","1,035","0.00**","--","--"
"2021","Rhode Island","75 to 79","0**","619","0.00**","--","--"
"2021","Rhode Island","80 to 84","0**","355","0.00**","--","--"
"2021","Rhode Island","85+","0**","337","0.00**","--","--"
"2021","South Carolina","0 to 4","--","43,193","--","--","--"
"2021","South Carolina","5 to 9","--","45,985","--","--","--"
"2021","South Carolina","10 to 14","--","51,665","--","--","--"
"2021","South Carolina","15 to 19","50","49,420","101.17","--","2,373"
"2021","South Carolina","20 to 24","79","49,143","160.76","--","3,378"
"2021","South Carolina","25 to 29","71","48,218","147.25","--","2,687"
"2021","South Carolina","30 to 34","50","47,377","105.54","--","1,665"
"2021","South Carolina","35 to 39","34","40,770","83.40","--","963"
"2021","South Carolina","40 to 44","21","38,856","54.05","--","489"
"2021","South Carolina","45 to 49","14**","35,500","39.44**","--","248"
"2021","South Carolina","50 to 54","--","37,411","--","--","--"
"2021","South Carolina","55 to 59","--","40,124","--","--","--"
"2021","South Carolina","60 to 64","--","38,310","--","--","--"
"2021","South Carolina","65 to 69","--","31,926","--","--","--"
