"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2023","New Hampshire","HI Native / Pacific Islander","Non-Hispanic","0**","42","0.00**","--","--"
"2023","New Hampshire","HI Native / Pacific Islander","Hispanic","0**","35","0.00**","--","--"
"2023","New Hampshire","More than One Race","Non-Hispanic","0**","3,983","0.00**","--","--"
"2023","New Hampshire","More than One Race","Hispanic","0**","535","0.00**","--","--"
"2023","New Jersey","White","Non-Hispanic","--","412,447","--","--","--"
"2023","New Jersey","White","Hispanic","19**","193,215","9.83**","--","816"
"2023","New Jersey","Black","Non-Hispanic","32","124,924","25.62","--","1,384"
"2023","New Jersey","Black","Hispanic","--","26,544","--","--","--"
"2023","New Jersey","American Indian / Alaska Native","Non-Hispanic","0**","1,477","0.00**","--","--"
"2023","New Jersey","American Indian / Alaska Native","Hispanic","0**","6,021","0.00**","--","--"
"2023","New Jersey","Asian","Non-Hispanic","--","83,509","--","--","--"
"2023","New Jersey","Asian","Hispanic","0**","2,287","0.00**","--","--"
"2023","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","301","0.00**","--","--"
"2023","New Jersey","HI Native / Pacific Islander","Hispanic","0**","746","0.00**","--","--"
"2023","New Jersey","More than One Race","Non-Hispanic","--","22,458","--","--","--"
"2023","New Jersey","More than One Race","Hispanic","0**","9,091","0.00**","--","--"
"2023","New Mexico","White","Non-Hispanic","27","58,675","46.02","--","1,176"
"2023","New Mexico","White","Hispanic","68","118,993","57.15","--","3,001"
"2023","New Mexico","Black","Non-Hispanic","--","5,570","--","--","--"
"2023","New Mexico","Black","Hispanic","--","2,512","--","--","--"
"2023","New Mexico","American Indian / Alaska Native","Non-Hispanic","10**","22,440","44.56**","--","422"
"2023","New Mexico","American Indian / Alaska Native","Hispanic","--","5,390","--","--","--"
"2023","New Mexico","Asian","Non-Hispanic","0**","3,799","0.00**","--","--"
"2023","New Mexico","Asian","Hispanic","0**","746","0.00**","--","--"
"2023","New Mexico","HI Native / Pacific Islander","Non-Hispanic","--","194","--","--","--"
"2023","New Mexico","HI Native / Pacific Islander","Hispanic","0**","262","0.00**","--","--"
"2023","New Mexico","More than One Race","Non-Hispanic","0**","5,325","0.00**","--","--"
"2023","New Mexico","More than One Race","Hispanic","--","3,506","--","--","--"
"2023","New York","White","Non-Hispanic","28","1,010,400","2.77","--","1,207"
"2023","New York","White","Hispanic","24","325,792","7.37","--","1,039"
"2023","New York","Black","Non-Hispanic","73","291,712","25.03","--","3,177"
"2023","New York","Black","Hispanic","--","74,669","--","--","--"
"2023","New York","American Indian / Alaska Native","Non-Hispanic","0**","6,864","0.00**","--","--"
"2023","New York","American Indian / Alaska Native","Hispanic","0**","17,076","0.00**","--","--"
"2023","New York","Asian","Non-Hispanic","--","185,969","--","--","--"
"2023","New York","Asian","Hispanic","0**","5,167","0.00**","--","--"
"2023","New York","HI Native / Pacific Islander","Non-Hispanic","0**","1,107","0.00**","--","--"
"2023","New York","HI Native / Pacific Islander","Hispanic","0**","2,074","0.00**","--","--"
"2023","New York","More than One Race","Non-Hispanic","--","56,779","--","--","--"
"2023","New York","More than One Race","Hispanic","--","21,897","--","--","--"
"2023","North Carolina","White","Non-Hispanic","98","630,036","15.56","--","4,239"
"2023","North Carolina","White","Hispanic","34","146,849","23.15","--","1,440"
"2023","North Carolina","Black","Non-Hispanic","192","262,847","73.05","--","8,424"
"2023","North Carolina","Black","Hispanic","--","14,475","--","--","--"
"2023","North Carolina","American Indian / Alaska Native","Non-Hispanic","11**","12,008","91.61**","--","475"
"2023","North Carolina","American Indian / Alaska Native","Hispanic","--","8,037","--","--","--"
"2023","North Carolina","Asian","Non-Hispanic","--","39,251","--","--","--"
"2023","North Carolina","Asian","Hispanic","0**","1,392","0.00**","--","--"
"2023","North Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","972","0.00**","--","--"
"2023","North Carolina","HI Native / Pacific Islander","Hispanic","0**","847","0.00**","--","--"
"2023","North Carolina","More than One Race","Non-Hispanic","10**","38,833","25.75**","--","428"
"2023","North Carolina","More than One Race","Hispanic","0**","6,714","0.00**","--","--"
"2023","North Dakota","White","Non-Hispanic","12**","78,708","15.25**","--","514"
"2023","North Dakota","White","Hispanic","--","4,703","--","--","--"
"2023","North Dakota","Black","Non-Hispanic","--","3,617","--","--","--"
"2023","North Dakota","Black","Hispanic","0**","228","0.00**","--","--"
"2023","North Dakota","American Indian / Alaska Native","Non-Hispanic","--","5,363","--","--","--"
"2023","North Dakota","American Indian / Alaska Native","Hispanic","0**","402","0.00**","--","--"
"2023","North Dakota","Asian","Non-Hispanic","0**","2,193","0.00**","--","--"
"2023","North Dakota","Asian","Hispanic","0**","42","0.00**","--","--"
"2023","North Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","94","0.00**","--","--"
"2023","North Dakota","HI Native / Pacific Islander","Hispanic","0**","24","0.00**","--","--"
"2023","North Dakota","More than One Race","Non-Hispanic","0**","3,094","0.00**","--","--"
"2023","North Dakota","More than One Race","Hispanic","0**","359","0.00**","--","--"
"2023","Ohio","White","Non-Hispanic","110","857,214","12.83","--","4,729"
"2023","Ohio","White","Hispanic","--","63,917","--","--","--"
"2023","Ohio","Black","Non-Hispanic","169","170,462","99.14","--","7,342"
"2023","Ohio","Black","Hispanic","--","7,481","--","--","--"
"2023","Ohio","American Indian / Alaska Native","Non-Hispanic","0**","1,974","0.00**","--","--"
"2023","Ohio","American Indian / Alaska Native","Hispanic","0**","1,786","0.00**","--","--"
"2023","Ohio","Asian","Non-Hispanic","--","38,196","--","--","--"
"2023","Ohio","Asian","Hispanic","0**","704","0.00**","--","--"
"2023","Ohio","HI Native / Pacific Islander","Non-Hispanic","--","718","--","--","--"
"2023","Ohio","HI Native / Pacific Islander","Hispanic","0**","333","0.00**","--","--"
"2023","Ohio","More than One Race","Non-Hispanic","--","46,351","--","--","--"
"2023","Ohio","More than One Race","Hispanic","0**","4,931","0.00**","--","--"
"2023","Oklahoma","White","Non-Hispanic","59","245,391","24.04","--","2,532"
"2023","Oklahoma","White","Hispanic","12**","60,756","19.75**","--","518"
"2023","Oklahoma","Black","Non-Hispanic","15**","39,141","38.32**","--","660"
"2023","Oklahoma","Black","Hispanic","--","2,765","--","--","--"
"2023","Oklahoma","American Indian / Alaska Native","Non-Hispanic","10**","42,697","23.42**","--","437"
"2023","Oklahoma","American Indian / Alaska Native","Hispanic","0**","6,034","0.00**","--","--"
"2023","Oklahoma","Asian","Non-Hispanic","--","13,730","--","--","--"
"2023","Oklahoma","Asian","Hispanic","0**","548","0.00**","--","--"
"2023","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","0**","934","0.00**","--","--"
"2023","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","259","0.00**","--","--"
"2023","Oklahoma","More than One Race","Non-Hispanic","--","35,715","--","--","--"
"2023","Oklahoma","More than One Race","Hispanic","--","4,821","--","--","--"
"2023","Oregon","White","Non-Hispanic","47","257,212","18.27","--","2,024"
"2023","Oregon","White","Hispanic","23","78,232","29.40","--","1,002"
"2023","Oregon","Black","Non-Hispanic","11**","9,972","110.31**","--","484"
"2023","Oregon","Black","Hispanic","--","1,805","--","--","--"
"2023","Oregon","American Indian / Alaska Native","Non-Hispanic","--","4,965","--","--","--"
"2023","Oregon","American Indian / Alaska Native","Hispanic","0**","4,406","0.00**","--","--"
"2023","Oregon","Asian","Non-Hispanic","--","23,008","--","--","--"
"2023","Oregon","Asian","Hispanic","0**","841","0.00**","--","--"
"2023","Oregon","HI Native / Pacific Islander","Non-Hispanic","--","2,316","--","--","--"
"2023","Oregon","HI Native / Pacific Islander","Hispanic","--","310","--","--","--"
"2023","Oregon","More than One Race","Non-Hispanic","10**","23,371","42.79**","--","442"
"2023","Oregon","More than One Race","Hispanic","0**","5,010","0.00**","--","--"
"2023","Pennsylvania","White","Non-Hispanic","110","891,383","12.34","--","4,742"
"2023","Pennsylvania","White","Hispanic","31","114,764","27.01","--","1,352"
"2023","Pennsylvania","Black","Non-Hispanic","148","165,303","89.53","--","6,410"
"2023","Pennsylvania","Black","Hispanic","--","23,319","--","--","--"
"2023","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","0**","1,988","0.00**","--","--"
"2023","Pennsylvania","American Indian / Alaska Native","Hispanic","0**","4,885","0.00**","--","--"
"2023","Pennsylvania","Asian","Non-Hispanic","--","62,632","--","--","--"
"2023","Pennsylvania","Asian","Hispanic","0**","1,406","0.00**","--","--"
"2023","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","0**","478","0.00**","--","--"
"2023","Pennsylvania","HI Native / Pacific Islander","Hispanic","0**","817","0.00**","--","--"
"2023","Pennsylvania","More than One Race","Non-Hispanic","--","40,271","--","--","--"
"2023","Pennsylvania","More than One Race","Hispanic","--","8,985","--","--","--"
"2023","Rhode Island","White","Non-Hispanic","--","76,339","--","--","--"
"2023","Rhode Island","White","Hispanic","--","19,801","--","--","--"
"2023","Rhode Island","Black","Non-Hispanic","0**","9,144","0.00**","--","--"
"2023","Rhode Island","Black","Hispanic","--","3,722","--","--","--"
"2023","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","550","0.00**","--","--"
"2023","Rhode Island","American Indian / Alaska Native","Hispanic","0**","911","0.00**","--","--"
"2023","Rhode Island","Asian","Non-Hispanic","0**","5,624","0.00**","--","--"
"2023","Rhode Island","Asian","Hispanic","0**","227","0.00**","--","--"
"2023","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","73","0.00**","--","--"
"2023","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","205","0.00**","--","--"
"2023","Rhode Island","More than One Race","Non-Hispanic","0**","4,464","0.00**","--","--"
"2023","Rhode Island","More than One Race","Hispanic","0**","1,329","0.00**","--","--"
"2023","South Carolina","White","Non-Hispanic","58","313,696","18.49","--","2,467"
"2023","South Carolina","White","Hispanic","14**","44,466","31.49**","--","609"
"2023","South Carolina","Black","Non-Hispanic","135","154,534","87.36","--","5,893"
"2023","South Carolina","Black","Hispanic","--","4,747","--","--","--"
"2023","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","2,059","0.00**","--","--"
"2023","South Carolina","American Indian / Alaska Native","Hispanic","0**","1,597","0.00**","--","--"
"2023","South Carolina","Asian","Non-Hispanic","--","12,042","--","--","--"
"2023","South Carolina","Asian","Hispanic","0**","395","0.00**","--","--"
"2023","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","441","0.00**","--","--"
"2023","South Carolina","HI Native / Pacific Islander","Hispanic","0**","273","0.00**","--","--"
"2023","South Carolina","More than One Race","Non-Hispanic","--","16,493","--","--","--"
"2023","South Carolina","More than One Race","Hispanic","0**","2,228","0.00**","--","--"
"2023","South Dakota","White","Non-Hispanic","11**","72,288","15.22**","--","480"
"2023","South Dakota","White","Hispanic","--","4,874","--","--","--"
"2023","South Dakota","Black","Non-Hispanic","0**","2,794","0.00**","--","--"
"2023","South Dakota","Black","Hispanic","0**","167","0.00**","--","--"
"2023","South Dakota","American Indian / Alaska Native","Non-Hispanic","--","9,497","--","--","--"
"2023","South Dakota","American Indian / Alaska Native","Hispanic","0**","712","0.00**","--","--"
"2023","South Dakota","Asian","Non-Hispanic","--","2,565","--","--","--"
"2023","South Dakota","Asian","Hispanic","0**","40","0.00**","--","--"
"2023","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","77","0.00**","--","--"
"2023","South Dakota","HI Native / Pacific Islander","Hispanic","0**","31","0.00**","--","--"
"2023","South Dakota","More than One Race","Non-Hispanic","0**","3,455","0.00**","--","--"
"2023","South Dakota","More than One Race","Hispanic","--","449","--","--","--"
"2023","Tennessee","White","Non-Hispanic","90","486,388","18.50","--","3,903"
"2023","Tennessee","White","Hispanic","14**","61,916","22.61**","--","604"
"2023","Tennessee","Black","Non-Hispanic","180","132,514","135.84","--","7,822"
"2023","Tennessee","Black","Hispanic","--","3,750","--","--","--"
"2023","Tennessee","American Indian / Alaska Native","Non-Hispanic","0**","2,051","0.00**","--","--"
"2023","Tennessee","American Indian / Alaska Native","Hispanic","0**","2,090","0.00**","--","--"
"2023","Tennessee","Asian","Non-Hispanic","--","15,554","--","--","--"
"2023","Tennessee","Asian","Hispanic","--","506","--","--","--"
"2023","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","476","0.00**","--","--"
"2023","Tennessee","HI Native / Pacific Islander","Hispanic","0**","397","0.00**","--","--"
"2023","Tennessee","More than One Race","Non-Hispanic","--","21,519","--","--","--"
"2023","Tennessee","More than One Race","Hispanic","--","2,912","--","--","--"
"2023","Texas","White","Non-Hispanic","215","1,100,252","19.54","--","9,310"
"2023","Texas","White","Hispanic","352","1,498,482","23.49","--","15,407"
"2023","Texas","White","Unknown","--","--","--","--","--"
"2023","Texas","Black","Non-Hispanic","225","438,953","51.26","--","9,733"
"2023","Texas","Black","Hispanic","--","38,550","--","--","--"
"2023","Texas","Black","Unknown","--","--","--","--","--"
"2023","Texas","American Indian / Alaska Native","Non-Hispanic","--","10,131","--","--","--"
"2023","Texas","American Indian / Alaska Native","Hispanic","--","31,086","--","--","--"
"2023","Texas","Asian","Non-Hispanic","17**","159,684","10.65**","--","746"
"2023","Texas","Asian","Hispanic","--","8,129","--","--","--"
"2023","Texas","HI Native / Pacific Islander","Non-Hispanic","--","3,419","--","--","--"
"2023","Texas","HI Native / Pacific Islander","Hispanic","0**","2,384","0.00**","--","--"
"2023","Texas","More than One Race","Non-Hispanic","--","72,414","--","--","--"
"2023","Texas","More than One Race","Hispanic","--","27,309","--","--","--"
"2023","Utah","White","Non-Hispanic","43","333,153","12.91","--","1,846"
"2023","Utah","White","Hispanic","16**","71,291","22.44**","--","695"
"2023","Utah","Black","Non-Hispanic","--","6,407","--","--","--"
"2023","Utah","Black","Hispanic","0**","1,800","0.00**","--","--"
"2023","Utah","American Indian / Alaska Native","Non-Hispanic","--","3,962","--","--","--"
"2023","Utah","American Indian / Alaska Native","Hispanic","0**","3,008","0.00**","--","--"
"2023","Utah","Asian","Non-Hispanic","--","12,537","--","--","--"
"2023","Utah","Asian","Hispanic","0**","823","0.00**","--","--"
"2023","Utah","HI Native / Pacific Islander","Non-Hispanic","--","4,992","--","--","--"
"2023","Utah","HI Native / Pacific Islander","Hispanic","--","398","--","--","--"
"2023","Utah","More than One Race","Non-Hispanic","--","14,491","--","--","--"
"2023","Utah","More than One Race","Hispanic","--","3,257","--","--","--"
"2023","Vermont","White","Non-Hispanic","--","61,330","--","--","--"
"2023","Vermont","White","Hispanic","0**","2,202","0.00**","--","--"
"2023","Vermont","Black","Non-Hispanic","0**","1,607","0.00**","--","--"
"2023","Vermont","Black","Hispanic","0**","186","0.00**","--","--"
"2023","Vermont","American Indian / Alaska Native","Non-Hispanic","0**","144","0.00**","--","--"
