Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2023","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","50","84.7","59"
"Linkage to HIV medical care","2023","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","162","88.5","183"
"Linkage to HIV medical care","2023","Delaware","10","Ages 13 years and older","All races/ethnicities","Female","16","80.0","20"
"Linkage to HIV medical care","2023","Delaware","10","Ages 13 years and older","All races/ethnicities","Male","67","82.7","81"
"Linkage to HIV medical care","2023","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Female","23","82.1","28"
"Linkage to HIV medical care","2023","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Male","141","87.0","162"
"Linkage to HIV medical care","2023","Florida","12","Ages 13 years and older","All races/ethnicities","Female","770","80.4","958"
"Linkage to HIV medical care","2023","Florida","12","Ages 13 years and older","All races/ethnicities","Male","2,891","83.1","3,480"
"Linkage to HIV medical care","2023","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","389","78.4","496"
"Linkage to HIV medical care","2023","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","1,537","82.5","1,863"
"Linkage to HIV medical care","2023","Guam","66","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Guam","66","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","4","66.7","6"
"Linkage to HIV medical care","2023","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","44","83.0","53"
"Linkage to HIV medical care","2023","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","243","79.4","306"
"Linkage to HIV medical care","2023","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","1,076","85.2","1,263"
"Linkage to HIV medical care","2023","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","115","82.7","139"
"Linkage to HIV medical care","2023","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","408","76.3","535"
"Linkage to HIV medical care","2023","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","18","90.0","20"
"Linkage to HIV medical care","2023","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","109","93.2","117"
"Linkage to HIV medical care","2023","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","21","84.0","25"
"Linkage to HIV medical care","2023","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","101","80.8","125"
"Linkage to HIV medical care","2023","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","58","80.6","72"
"Linkage to HIV medical care","2023","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","268","82.7","324"
"Linkage to HIV medical care","2023","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","154","81.1","190"
"Linkage to HIV medical care","2023","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","554","82.9","668"
"Linkage to HIV medical care","2023","Maine","23","Ages 13 years and older","All races/ethnicities","Female","13","92.9","14"
"Linkage to HIV medical care","2023","Maine","23","Ages 13 years and older","All races/ethnicities","Male","22","100.0","22"
"Linkage to HIV medical care","2023","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","145","87.9","165"
"Linkage to HIV medical care","2023","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","490","87.3","561"
"Linkage to HIV medical care","2023","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","120","87.0","138"
"Linkage to HIV medical care","2023","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","357","90.6","394"
"Linkage to HIV medical care","2023","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","95","86.4","110"
"Linkage to HIV medical care","2023","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","465","79.4","586"
"Linkage to HIV medical care","2023","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","44","83.0","53"
"Linkage to HIV medical care","2023","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","246","91.8","268"
"Linkage to HIV medical care","2023","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","100","84.0","119"
"Linkage to HIV medical care","2023","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","307","75.6","406"
"Linkage to HIV medical care","2023","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","94","83.9","112"
"Linkage to HIV medical care","2023","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","369","83.7","441"
"Linkage to HIV medical care","2023","Montana","30","Ages 13 years and older","All races/ethnicities","Female","3","75.0","4"
"Linkage to HIV medical care","2023","Montana","30","Ages 13 years and older","All races/ethnicities","Male","24","96.0","25"
"Linkage to HIV medical care","2023","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","15","88.2","17"
"Linkage to HIV medical care","2023","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","70","86.4","81"
"Linkage to HIV medical care","2023","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","56","81.2","69"
"Linkage to HIV medical care","2023","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","424","84.1","504"
"Linkage to HIV medical care","2023","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","6","100.0","6"
"Linkage to HIV medical care","2023","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","21","72.4","29"
"Linkage to HIV medical care","2023","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","125","75.3","166"
"Linkage to HIV medical care","2023","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","629","81.8","769"
"Linkage to HIV medical care","2023","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","15","78.9","19"
"Linkage to HIV medical care","2023","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","133","79.2","168"
"Linkage to HIV medical care","2023","New York","36","Ages 13 years and older","All races/ethnicities","Female","422","85.4","494"
"Linkage to HIV medical care","2023","New York","36","Ages 13 years and older","All races/ethnicities","Male","1,618","86.3","1,875"
"Linkage to HIV medical care","2023","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","201","81.7","246"
"Linkage to HIV medical care","2023","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","903","78.7","1,148"
"Linkage to HIV medical care","2023","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","6","85.7","7"
"Linkage to HIV medical care","2023","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","12","85.7","14"
"Linkage to HIV medical care","2023","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","156","85.2","183"
"Linkage to HIV medical care","2023","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","582","83.6","696"
"Linkage to HIV medical care","2023","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","55","78.6","70"
"Linkage to HIV medical care","2023","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","263","83.5","315"
"Linkage to HIV medical care","2023","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","34","97.1","35"
"Linkage to HIV medical care","2023","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","188","91.3","206"
"Linkage to HIV medical care","2023","Palau","70","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Palau","70","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2023","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","186","93.0","200"
