time_period,state_name,state_fips,sex,hiv_diagnoses,hiv_diagnoses_per_100k,population
2011,Virginia,51,Both sexes,894,13.2,6764817.0
2012,Virginia,51,Both sexes,936,13.7,6843747.0
2013,Virginia,51,Both sexes,943,13.6,6911744.0
2014,Virginia,51,Both sexes,898,12.9,6972929.0
2015,Virginia,51,Both sexes,954,13.6,7023193.0
2016,Virginia,51,Both sexes,904,12.8,7071371.0
2017,Virginia,51,Both sexes,865,12.1,7126147.0
2018,Virginia,51,Both sexes,866,12.1,7167630.0
2019,Virginia,51,Both sexes,833,11.5,7215840.0
2020 (COVID-19 Pandemic),Virginia,51,Both sexes,628,8.7,7255595.0
2021,Virginia,51,Both sexes,792,Data not available,
2022,Virginia,51,Both sexes,582,Data not available,
2008,Virginia,51,Female,258,7.8,3315483.0
2009,Virginia,51,Female,214,6.4,3351993.0
2010,Virginia,51,Female,236,6.9,3433871.0
2011,Virginia,51,Female,183,5.3,3468981.0
2012,Virginia,51,Female,187,5.3,3507204.0
2013,Virginia,51,Female,181,5.1,3539812.0
2014,Virginia,51,Female,185,5.2,3569475.0
2015,Virginia,51,Female,187,5.2,3593237.0
2016,Virginia,51,Female,169,4.7,3618139.0
2017,Virginia,51,Female,184,5.0,3645320.0
2018,Virginia,51,Female,175,4.8,3667112.0
2019,Virginia,51,Female,160,4.3,3690669.0
2020 (COVID-19 Pandemic),Virginia,51,Female,116,3.1,3710633.0
2021,Virginia,51,Female,157,Data not available,
2022,Virginia,51,Female,Data not available,Data not available,
2008,Virginia,51,Male,796,25.2,3156643.0
2009,Virginia,51,Male,756,23.7,3191743.0
2010,Virginia,51,Male,755,23.2,3258878.0
2011,Virginia,51,Male,711,21.6,3295836.0
2012,Virginia,51,Male,749,22.4,3336543.0
2013,Virginia,51,Male,762,22.6,3371932.0
2014,Virginia,51,Male,713,20.9,3403454.0
2015,Virginia,51,Male,767,22.4,3429956.0
2016,Virginia,51,Male,735,21.3,3453232.0
2017,Virginia,51,Male,681,19.6,3480827.0
2018,Virginia,51,Male,691,19.7,3500518.0
2019,Virginia,51,Male,673,19.1,3525171.0
2020 (COVID-19 Pandemic),Virginia,51,Male,512,14.4,3544962.0
2021,Virginia,51,Male,635,Data not available,
2022,Virginia,51,Male,Data not available,Data not available,
2008,Washington,53,Both sexes,518,9.5,5451257.0
2009,Washington,53,Both sexes,517,9.3,5532584.0
2010,Washington,53,Both sexes,535,9.5,5607984.0
2011,Washington,53,Both sexes,476,8.4,5685208.0
2012,Washington,53,Both sexes,494,8.6,5751917.0
2013,Washington,53,Both sexes,440,7.6,5815833.0
2014,Washington,53,Both sexes,441,7.5,5900568.0
2015,Washington,53,Both sexes,448,7.5,5997811.0
2016,Washington,53,Both sexes,423,6.9,6112944.0
2017,Washington,53,Both sexes,435,7.0,6226981.0
2018,Washington,53,Both sexes,496,7.8,6320711.0
2019,Washington,53,Both sexes,480,7.5,6407007.0
2020 (COVID-19 Pandemic),Washington,53,Both sexes,421,6.5,6488390.0
2021,Washington,53,Both sexes,461,Data not available,
2022,Washington,53,Both sexes,370,Data not available,
2008,Washington,53,Female,87,3.2,2743560.0
2009,Washington,53,Female,79,2.8,2781509.0
2010,Washington,53,Female,66,2.3,2830473.0
2011,Washington,53,Female,66,2.3,2866748.0
2012,Washington,53,Female,79,2.7,2898402.0
2013,Washington,53,Female,69,2.4,2928460.0
2014,Washington,53,Female,76,2.6,2967681.0
2015,Washington,53,Female,70,2.3,3014982.0
2016,Washington,53,Female,96,3.1,3070610.0
2017,Washington,53,Female,92,2.9,3126293.0
2018,Washington,53,Female,133,4.2,3172205.0
2019,Washington,53,Female,91,2.8,3213161.0
2020 (COVID-19 Pandemic),Washington,53,Female,72,2.2,3251566.0
2021,Washington,53,Female,85,Data not available,
2022,Washington,53,Female,Data not available,Data not available,
2008,Washington,53,Male,431,15.9,2707697.0
2009,Washington,53,Male,438,15.9,2751075.0
2010,Washington,53,Male,469,16.9,2777511.0
2011,Washington,53,Male,410,14.5,2818460.0
2012,Washington,53,Male,415,14.5,2853515.0
2013,Washington,53,Male,371,12.8,2887373.0
2014,Washington,53,Male,365,12.4,2932887.0
2015,Washington,53,Male,378,12.7,2982829.0
2016,Washington,53,Male,327,10.7,3042334.0
2017,Washington,53,Male,343,11.1,3100688.0
2018,Washington,53,Male,363,11.5,3148506.0
2019,Washington,53,Male,389,12.2,3193846.0
2020 (COVID-19 Pandemic),Washington,53,Male,349,10.8,3236824.0
2021,Washington,53,Male,376,Data not available,
2022,Washington,53,Male,Data not available,Data not available,
2008,West Virginia,54,Both sexes,82,5.3,1540309.0
2009,West Virginia,54,Both sexes,73,4.7,1544706.0
2010,West Virginia,54,Both sexes,73,4.6,1578872.0
2011,West Virginia,54,Both sexes,85,5.4,1582020.0
2012,West Virginia,54,Both sexes,78,4.9,1583082.0
2013,West Virginia,54,Both sexes,74,4.7,1582011.0
2014,West Virginia,54,Both sexes,84,5.3,1579124.0
2015,West Virginia,54,Both sexes,71,4.5,1573552.0
2016,West Virginia,54,Both sexes,68,4.3,1565575.0
2017,West Virginia,54,Both sexes,77,4.9,1555672.0
2018,West Virginia,54,Both sexes,86,5.6,1546049.0
2019,West Virginia,54,Both sexes,148,9.6,1539410.0
2020 (COVID-19 Pandemic),West Virginia,54,Both sexes,139,9.1,1532767.0
2021,West Virginia,54,Both sexes,148,Data not available,
2022,West Virginia,54,Both sexes,97,Data not available,
2008,West Virginia,54,Female,14,1.8,791519.0
2009,West Virginia,54,Female,16,2.0,792976.0
2010,West Virginia,54,Female,10,1.2,805490.0
2011,West Virginia,54,Female,17,2.1,806299.0
2012,West Virginia,54,Female,17,2.1,806308.0
2013,West Virginia,54,Female,14,1.7,805302.0
2014,West Virginia,54,Female,16,2.0,803847.0
2015,West Virginia,54,Female,14,1.7,800138.0
2016,West Virginia,54,Female,13,1.6,795874.0
2017,West Virginia,54,Female,13,1.6,790191.0
2018,West Virginia,54,Female,24,3.1,785219.0
2019,West Virginia,54,Female,51,6.5,781385.0
2020 (COVID-19 Pandemic),West Virginia,54,Female,51,6.6,777637.0
2021,West Virginia,54,Female,53,Data not available,
2022,West Virginia,54,Female,Data not available,Data not available,
2008,West Virginia,54,Male,68,9.1,748790.0
2009,West Virginia,54,Male,57,7.6,751730.0
2010,West Virginia,54,Male,63,8.1,773382.0
2011,West Virginia,54,Male,68,8.8,775721.0
2012,West Virginia,54,Male,61,7.9,776774.0
2013,West Virginia,54,Male,60,7.7,776709.0
2014,West Virginia,54,Male,68,8.8,775277.0
2015,West Virginia,54,Male,57,7.4,773414.0
2016,West Virginia,54,Male,55,7.1,769701.0
2017,West Virginia,54,Male,64,8.4,765481.0
2018,West Virginia,54,Male,62,8.1,760830.0
2019,West Virginia,54,Male,97,12.8,758025.0
2020 (COVID-19 Pandemic),West Virginia,54,Male,88,11.7,755130.0
2021,West Virginia,54,Male,95,Data not available,
2022,West Virginia,54,Male,Data not available,Data not available,
2008,Wisconsin,55,Both sexes,238,5.1,4697333.0
2009,Wisconsin,55,Both sexes,277,5.9,4722053.0
2010,Wisconsin,55,Both sexes,251,5.3,4739124.0
2011,Wisconsin,55,Both sexes,238,5.0,4759787.0
2012,Wisconsin,55,Both sexes,217,4.5,4780615.0
2013,Wisconsin,55,Both sexes,243,5.1,4805390.0
2014,Wisconsin,55,Both sexes,217,4.5,4826834.0
2015,Wisconsin,55,Both sexes,225,4.6,4841614.0
2016,Wisconsin,55,Both sexes,229,4.7,4859367.0
2017,Wisconsin,55,Both sexes,260,5.3,4882107.0
2018,Wisconsin,55,Both sexes,206,4.2,4904036.0
2019,Wisconsin,55,Both sexes,212,4.3,4926880.0
2020 (COVID-19 Pandemic),Wisconsin,55,Both sexes,213,4.3,4944928.0
2021,Wisconsin,55,Both sexes,254,Data not available,
2022,Wisconsin,55,Both sexes,186,Data not available,
2008,Wisconsin,55,Female,53,2.2,2376923.0
2009,Wisconsin,55,Female,63,2.6,2388896.0
2010,Wisconsin,55,Female,45,1.9,2401280.0
2011,Wisconsin,55,Female,47,1.9,2411308.0
2012,Wisconsin,55,Female,43,1.8,2420935.0
2013,Wisconsin,55,Female,38,1.6,2432675.0
2014,Wisconsin,55,Female,31,1.3,2442622.0
2015,Wisconsin,55,Female,28,1.1,2448544.0
2016,Wisconsin,55,Female,32,1.3,2456134.0
2017,Wisconsin,55,Female,40,1.6,2466684.0
2018,Wisconsin,55,Female,26,1.0,2476576.0
2019,Wisconsin,55,Female,44,1.8,2487009.0
2020 (COVID-19 Pandemic),Wisconsin,55,Female,43,1.7,2495328.0
2021,Wisconsin,55,Female,42,Data not available,
2022,Wisconsin,55,Female,Data not available,Data not available,
2008,Wisconsin,55,Male,185,8.0,2320410.0
2009,Wisconsin,55,Male,214,9.2,2333157.0
2010,Wisconsin,55,Male,206,8.8,2337844.0
2011,Wisconsin,55,Male,191,8.1,2348479.0
2012,Wisconsin,55,Male,174,7.4,2359680.0
2013,Wisconsin,55,Male,205,8.6,2372715.0
2014,Wisconsin,55,Male,186,7.8,2384212.0
2015,Wisconsin,55,Male,197,8.2,2393070.0
2016,Wisconsin,55,Male,197,8.2,2403233.0
2017,Wisconsin,55,Male,220,9.1,2415423.0
2018,Wisconsin,55,Male,180,7.4,2427460.0
2019,Wisconsin,55,Male,168,6.9,2439871.0
2020 (COVID-19 Pandemic),Wisconsin,55,Male,170,6.9,2449600.0
2021,Wisconsin,55,Male,212,Data not available,
2022,Wisconsin,55,Male,Data not available,Data not available,
2008,Wyoming,56,Both sexes,21,4.8,439967.0
2009,Wyoming,56,Both sexes,20,4.5,447838.0
2010,Wyoming,56,Both sexes,19,4.1,465161.0
2011,Wyoming,56,Both sexes,15,3.2,467953.0
2012,Wyoming,56,Both sexes,7,1.5,476196.0
2013,Wyoming,56,Both sexes,16,3.3,481376.0
2014,Wyoming,56,Both sexes,10,2.1,481363.0
2015,Wyoming,56,Both sexes,17,3.5,483595.0
2016,Wyoming,56,Both sexes,21,4.3,483174.0
2017,Wyoming,56,Both sexes,10,2.1,480537.0
2018,Wyoming,56,Both sexes,12,2.5,481516.0
2019,Wyoming,56,Both sexes,13,2.7,484289.0
2020 (COVID-19 Pandemic),Wyoming,56,Both sexes,14,2.9,487924.0
2021,Wyoming,56,Both sexes,7,Data not available,
2022,Wyoming,56,Both sexes,9,Data not available,
2008,Wyoming,56,Female,6,2.8,217156.0
2009,Wyoming,56,Female,3,1.4,220466.0
2010,Wyoming,56,Female,3,1.3,228546.0
2011,Wyoming,56,Female,2,0.9,229769.0
2012,Wyoming,56,Female,1,0.4,233248.0
2013,Wyoming,56,Female,2,0.8,235810.0
2014,Wyoming,56,Female,2,0.8,235848.0
2015,Wyoming,56,Female,2,0.8,236765.0
2016,Wyoming,56,Female,3,1.3,236776.0
2017,Wyoming,56,Female,1,0.4,235765.0
2018,Wyoming,56,Female,1,0.4,236588.0
2019,Wyoming,56,Female,1,0.4,237898.0
2020 (COVID-19 Pandemic),Wyoming,56,Female,2,0.8,239569.0
2021,Wyoming,56,Female,1,Data not available,
2022,Wyoming,56,Female,Data not available,Data not available,
2008,Wyoming,56,Male,15,6.7,222811.0
2009,Wyoming,56,Male,17,7.5,227372.0
2010,Wyoming,56,Male,16,6.8,236615.0
2011,Wyoming,56,Male,13,5.5,238184.0
2012,Wyoming,56,Male,6,2.5,242948.0
2013,Wyoming,56,Male,14,5.7,245566.0
2014,Wyoming,56,Male,8,3.3,245515.0
2015,Wyoming,56,Male,15,6.1,246830.0
2016,Wyoming,56,Male,18,7.3,246398.0
2017,Wyoming,56,Male,9,3.7,244772.0
2018,Wyoming,56,Male,11,4.5,244928.0
2019,Wyoming,56,Male,12,4.9,246391.0
2020 (COVID-19 Pandemic),Wyoming,56,Male,12,4.8,248355.0
2021,Wyoming,56,Male,6,Data not available,
2022,Wyoming,56,Male,Data not available,Data not available,
2008,American Samoa,60,Both sexes,0,0.0,45599.0
2009,American Samoa,60,Both sexes,0,0.0,46619.0
2010,American Samoa,60,Both sexes,0,0.0,38757.0
2011,American Samoa,60,Both sexes,0,0.0,38611.0
2012,American Samoa,60,Both sexes,0,0.0,38411.0
2013,American Samoa,60,Both sexes,0,0.0,38333.0
2014,American Samoa,60,Both sexes,0,0.0,38182.0
2015,American Samoa,60,Both sexes,0,0.0,37930.0
2016,American Samoa,60,Both sexes,0,0.0,37614.0
2017,American Samoa,60,Both sexes,0,0.0,37321.0
2018,American Samoa,60,Both sexes,0,0.0,37064.0
2019,American Samoa,60,Both sexes,0,0.0,36667.0
2020 (COVID-19 Pandemic),American Samoa,60,Both sexes,0,0.0,36083.0
2021,American Samoa,60,Both sexes,0,Data not available,
2022,American Samoa,60,Both sexes,0,Data not available,
2008,American Samoa,60,Female,Data not available,Data not available,
2009,American Samoa,60,Female,Data not available,Data not available,
2010,American Samoa,60,Female,Data not available,Data not available,
2011,American Samoa,60,Female,Data not available,Data not available,
2012,American Samoa,60,Female,Data not available,Data not available,
2013,American Samoa,60,Female,Data not available,Data not available,
2014,American Samoa,60,Female,Data not available,Data not available,
2015,American Samoa,60,Female,Data not available,Data not available,
2016,American Samoa,60,Female,Data not available,Data not available,
2017,American Samoa,60,Female,Data not available,Data not available,
2018,American Samoa,60,Female,Data not available,Data not available,
2019,American Samoa,60,Female,Data not available,Data not available,
2020 (COVID-19 Pandemic),American Samoa,60,Female,Data not available,Data not available,
2021,American Samoa,60,Female,Data not available,Data not available,
2022,American Samoa,60,Female,Data not available,Data not available,
2008,American Samoa,60,Male,Data not available,Data not available,
2009,American Samoa,60,Male,Data not available,Data not available,
2010,American Samoa,60,Male,Data not available,Data not available,
2011,American Samoa,60,Male,Data not available,Data not available,
2012,American Samoa,60,Male,Data not available,Data not available,
2013,American Samoa,60,Male,Data not available,Data not available,
2014,American Samoa,60,Male,Data not available,Data not available,
2015,American Samoa,60,Male,Data not available,Data not available,
2016,American Samoa,60,Male,Data not available,Data not available,
2017,American Samoa,60,Male,Data not available,Data not available,
2018,American Samoa,60,Male,Data not available,Data not available,
2019,American Samoa,60,Male,Data not available,Data not available,
2020 (COVID-19 Pandemic),American Samoa,60,Male,Data not available,Data not available,
2021,American Samoa,60,Male,Data not available,Data not available,
2022,American Samoa,60,Male,Data not available,Data not available,
2008,Guam,66,Both sexes,4,3.0,132978.0
2009,Guam,66,Both sexes,3,2.2,135505.0
2010,Guam,66,Both sexes,6,4.9,122128.0
2011,Guam,66,Both sexes,1,0.8,122851.0
2012,Guam,66,Both sexes,7,5.7,123590.0
2013,Guam,66,Both sexes,1,0.8,124461.0
2014,Guam,66,Both sexes,3,2.4,125359.0
2015,Guam,66,Both sexes,6,4.8,125933.0
2016,Guam,66,Both sexes,4,3.2,126339.0
2017,Guam,66,Both sexes,4,3.2,126841.0
2018,Guam,66,Both sexes,7,5.5,127301.0
2019,Guam,66,Both sexes,11,8.6,127737.0
2020 (COVID-19 Pandemic),Guam,66,Both sexes,0,0.0,128315.0
2021,Guam,66,Both sexes,0,Data not available,
2022,Guam,66,Both sexes,0,Data not available,
2008,Guam,66,Female,Data not available,Data not available,
2009,Guam,66,Female,Data not available,Data not available,
2010,Guam,66,Female,Data not available,Data not available,
2011,Guam,66,Female,Data not available,Data not available,
2012,Guam,66,Female,Data not available,Data not available,
2013,Guam,66,Female,Data not available,Data not available,
2014,Guam,66,Female,Data not available,Data not available,
2015,Guam,66,Female,Data not available,Data not available,
2016,Guam,66,Female,Data not available,Data not available,
2017,Guam,66,Female,Data not available,Data not available,
2018,Guam,66,Female,Data not available,Data not available,
2019,Guam,66,Female,Data not available,Data not available,
2020 (COVID-19 Pandemic),Guam,66,Female,Data not available,Data not available,
2021,Guam,66,Female,Data not available,Data not available,
2022,Guam,66,Female,Data not available,Data not available,
2008,Guam,66,Male,Data not available,Data not available,
2009,Guam,66,Male,Data not available,Data not available,
2010,Guam,66,Male,Data not available,Data not available,
2011,Guam,66,Male,Data not available,Data not available,
2012,Guam,66,Male,Data not available,Data not available,
2013,Guam,66,Male,Data not available,Data not available,
2014,Guam,66,Male,Data not available,Data not available,
2015,Guam,66,Male,Data not available,Data not available,
2016,Guam,66,Male,Data not available,Data not available,
2017,Guam,66,Male,Data not available,Data not available,
2018,Guam,66,Male,Data not available,Data not available,
2019,Guam,66,Male,Data not available,Data not available,
2020 (COVID-19 Pandemic),Guam,66,Male,Data not available,Data not available,
2021,Guam,66,Male,Data not available,Data not available,
2022,Guam,66,Male,Data not available,Data not available,
2008,Northern Mariana Islands,69,Both sexes,0,0.0,42693.0
2009,Northern Mariana Islands,69,Both sexes,0,0.0,39735.0
2010,Northern Mariana Islands,69,Both sexes,0,0.0,40916.0
2011,Northern Mariana Islands,69,Both sexes,2,5.0,39701.0
2012,Northern Mariana Islands,69,Both sexes,0,0.0,39734.0
2013,Northern Mariana Islands,69,Both sexes,0,0.0,39812.0
2014,Northern Mariana Islands,69,Both sexes,2,5.0,40051.0
2015,Northern Mariana Islands,69,Both sexes,2,5.0,40194.0
2016,Northern Mariana Islands,69,Both sexes,0,0.0,40293.0
2017,Northern Mariana Islands,69,Both sexes,1,2.5,40439.0
2018,Northern Mariana Islands,69,Both sexes,1,2.5,40617.0
2019,Northern Mariana Islands,69,Both sexes,2,4.9,40868.0
2020 (COVID-19 Pandemic),Northern Mariana Islands,69,Both sexes,0,0.0,41167.0
2021,Northern Mariana Islands,69,Both sexes,0,Data not available,
2022,Northern Mariana Islands,69,Both sexes,0,Data not available,
2008,Northern Mariana Islands,69,Female,Data not available,Data not available,
2009,Northern Mariana Islands,69,Female,Data not available,Data not available,
2010,Northern Mariana Islands,69,Female,Data not available,Data not available,
2011,Northern Mariana Islands,69,Female,Data not available,Data not available,
2012,Northern Mariana Islands,69,Female,Data not available,Data not available,
2013,Northern Mariana Islands,69,Female,Data not available,Data not available,
2014,Northern Mariana Islands,69,Female,Data not available,Data not available,
2015,Northern Mariana Islands,69,Female,Data not available,Data not available,
2016,Northern Mariana Islands,69,Female,Data not available,Data not available,
2017,Northern Mariana Islands,69,Female,Data not available,Data not available,
2018,Northern Mariana Islands,69,Female,Data not available,Data not available,
2019,Northern Mariana Islands,69,Female,Data not available,Data not available,
2020 (COVID-19 Pandemic),Northern Mariana Islands,69,Female,Data not available,Data not available,
2021,Northern Mariana Islands,69,Female,Data not available,Data not available,
2022,Northern Mariana Islands,69,Female,Data not available,Data not available,
2008,Northern Mariana Islands,69,Male,Data not available,Data not available,
2009,Northern Mariana Islands,69,Male,Data not available,Data not available,
2010,Northern Mariana Islands,69,Male,Data not available,Data not available,
2011,Northern Mariana Islands,69,Male,Data not available,Data not available,
2012,Northern Mariana Islands,69,Male,Data not available,Data not available,
2013,Northern Mariana Islands,69,Male,Data not available,Data not available,
2014,Northern Mariana Islands,69,Male,Data not available,Data not available,
2015,Northern Mariana Islands,69,Male,Data not available,Data not available,
2016,Northern Mariana Islands,69,Male,Data not available,Data not available,
2017,Northern Mariana Islands,69,Male,Data not available,Data not available,
2018,Northern Mariana Islands,69,Male,Data not available,Data not available,
2019,Northern Mariana Islands,69,Male,Data not available,Data not available,
2020 (COVID-19 Pandemic),Northern Mariana Islands,69,Male,Data not available,Data not available,
2021,Northern Mariana Islands,69,Male,Data not available,Data not available,
2022,Northern Mariana Islands,69,Male,Data not available,Data not available,
2008,Puerto Rico,72,Both sexes,922,28.2,3272308.0
2009,Puerto Rico,72,Both sexes,838,25.4,3301837.0
2010,Puerto Rico,72,Both sexes,784,25.3,3102897.0
2011,Puerto Rico,72,Both sexes,733,23.8,3082356.0
2012,Puerto Rico,72,Both sexes,728,23.8,3059973.0
2013,Puerto Rico,72,Both sexes,646,21.2,3043338.0
2014,Puerto Rico,72,Both sexes,618,20.5,3012544.0
2015,Puerto Rico,72,Both sexes,564,18.9,2976300.0
2016,Puerto Rico,72,Both sexes,532,18.1,2936106.0
2017,Puerto Rico,72,Both sexes,447,15.5,2885290.0
2018,Puerto Rico,72,Both sexes,431,15.4,2796539.0
2019,Puerto Rico,72,Both sexes,391,13.9,2811456.0
2020 (COVID-19 Pandemic),Puerto Rico,72,Both sexes,286,10.2,2798964.0
2021,Puerto Rico,72,Both sexes,402,Data not available,
2022,Puerto Rico,72,Both sexes,207,Data not available,
2008,Puerto Rico,72,Female,264,15.3,1723262.0
2009,Puerto Rico,72,Female,232,13.3,1738449.0
2010,Puerto Rico,72,Female,197,12.0,1637306.0
2011,Puerto Rico,72,Female,198,12.2,1625313.0
2012,Puerto Rico,72,Female,190,11.8,1615672.0
2013,Puerto Rico,72,Female,149,9.3,1605637.0
2014,Puerto Rico,72,Female,137,8.6,1591490.0
2015,Puerto Rico,72,Female,105,6.7,1573997.0
2016,Puerto Rico,72,Female,104,6.7,1555471.0
2017,Puerto Rico,72,Female,91,6.0,1528513.0
2018,Puerto Rico,72,Female,79,5.3,1481211.0
2019,Puerto Rico,72,Female,76,5.1,1489897.0
2020 (COVID-19 Pandemic),Puerto Rico,72,Female,41,2.8,1484728.0
2021,Puerto Rico,72,Female,78,Data not available,
2022,Puerto Rico,72,Female,Data not available,Data not available,
2008,Puerto Rico,72,Male,658,42.5,1549046.0
2009,Puerto Rico,72,Male,606,38.8,1563388.0
2010,Puerto Rico,72,Male,587,40.1,1465591.0
2011,Puerto Rico,72,Male,535,36.7,1457043.0
2012,Puerto Rico,72,Male,538,37.2,1444301.0
2013,Puerto Rico,72,Male,497,34.6,1437701.0
2014,Puerto Rico,72,Male,481,33.8,1421054.0
2015,Puerto Rico,72,Male,459,32.7,1402303.0
2016,Puerto Rico,72,Male,428,31.0,1380635.0
2017,Puerto Rico,72,Male,356,26.2,1356777.0
2018,Puerto Rico,72,Male,352,26.8,1315328.0
2019,Puerto Rico,72,Male,315,23.8,1321559.0
2020 (COVID-19 Pandemic),Puerto Rico,72,Male,245,18.6,1314236.0
2021,Puerto Rico,72,Male,324,Data not available,
2022,Puerto Rico,72,Male,Data not available,Data not available,
2008,U.S. Virgin Islands,78,Both sexes,32,35.5,90051.0
2009,U.S. Virgin Islands,78,Both sexes,36,39.8,90545.0
2010,U.S. Virgin Islands,78,Both sexes,28,31.8,88022.0
2011,U.S. Virgin Islands,78,Both sexes,29,32.9,88183.0
2012,U.S. Virgin Islands,78,Both sexes,13,14.7,88276.0
2013,U.S. Virgin Islands,78,Both sexes,24,27.2,88351.0
2014,U.S. Virgin Islands,78,Both sexes,26,29.5,88269.0
2015,U.S. Virgin Islands,78,Both sexes,12,13.6,88213.0
2016,U.S. Virgin Islands,78,Both sexes,12,13.6,88181.0
2017,U.S. Virgin Islands,78,Both sexes,8,9.1,88104.0
2018,U.S. Virgin Islands,78,Both sexes,12,13.6,88052.0
2019,U.S. Virgin Islands,78,Both sexes,8,9.1,87918.0
2020 (COVID-19 Pandemic),U.S. Virgin Islands,78,Both sexes,3,3.4,87845.0
2021,U.S. Virgin Islands,78,Both sexes,5,Data not available,
2022,U.S. Virgin Islands,78,Both sexes,2,Data not available,
2008,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2009,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2010,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2011,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2012,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2013,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2014,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2015,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2016,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2017,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2018,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2019,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2020 (COVID-19 Pandemic),U.S. Virgin Islands,78,Female,Data not available,Data not available,
2021,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2022,U.S. Virgin Islands,78,Female,Data not available,Data not available,
2008,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2009,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2010,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2011,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2012,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2013,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2014,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2015,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2016,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2017,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2018,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2019,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2020 (COVID-19 Pandemic),U.S. Virgin Islands,78,Male,Data not available,Data not available,
2021,U.S. Virgin Islands,78,Male,Data not available,Data not available,
2022,U.S. Virgin Islands,78,Male,Data not available,Data not available,
