Indicator,time_period,state_name,state_fips,age,race_category_id,sex,Transmission Category,hiv_diagnoses,hiv_diagnoses_per_100k,population
HIV diagnoses,2008,California,06,55+,ALL,All,All transmission categories,392,5.1,7735140.0
HIV diagnoses,2008,California,06,45-54,ALL,All,All transmission categories,"1,061",20.7,5137561.0
HIV diagnoses,2008,California,06,35-44,ALL,All,All transmission categories,"1,652",31.3,5280060.0
HIV diagnoses,2008,California,06,25-34,ALL,All,All transmission categories,"1,692",31.8,5318673.0
HIV diagnoses,2008,California,06,13-24,ALL,All,All transmission categories,911,14.3,6365211.0
HIV diagnoses,2019,Colorado,08,55+,ALL,All,All transmission categories,40,2.6,1556240.0
HIV diagnoses,2019,Colorado,08,45-54,ALL,All,All transmission categories,65,9.2,705684.0
HIV diagnoses,2019,Colorado,08,35-44,ALL,All,All transmission categories,98,12.3,798970.0
HIV diagnoses,2019,Colorado,08,25-34,ALL,All,All transmission categories,182,19.9,913496.0
HIV diagnoses,2019,Colorado,08,13-24,ALL,All,All transmission categories,80,9.0,890609.0
HIV diagnoses,2018,Colorado,08,55+,ALL,All,All transmission categories,34,2.2,1519356.0
HIV diagnoses,2018,Colorado,08,45-54,ALL,All,All transmission categories,37,5.2,709704.0
HIV diagnoses,2018,Colorado,08,35-44,ALL,All,All transmission categories,83,10.6,781816.0
HIV diagnoses,2018,Colorado,08,25-34,ALL,All,All transmission categories,168,18.7,897533.0
HIV diagnoses,2018,Colorado,08,13-24,ALL,All,All transmission categories,81,9.1,886572.0
HIV diagnoses,2017,Colorado,08,55+,ALL,All,All transmission categories,28,1.9,1479398.0
HIV diagnoses,2017,Colorado,08,45-54,ALL,All,All transmission categories,79,11.1,714333.0
HIV diagnoses,2017,Colorado,08,35-44,ALL,All,All transmission categories,82,10.8,761417.0
HIV diagnoses,2017,Colorado,08,25-34,ALL,All,All transmission categories,160,18.3,875887.0
HIV diagnoses,2017,Colorado,08,13-24,ALL,All,All transmission categories,85,9.6,881344.0
HIV diagnoses,2016,Colorado,08,55+,ALL,All,All transmission categories,33,2.3,1438942.0
HIV diagnoses,2016,Colorado,08,45-54,ALL,All,All transmission categories,68,9.5,717475.0
HIV diagnoses,2016,Colorado,08,35-44,ALL,All,All transmission categories,74,9.9,747119.0
HIV diagnoses,2016,Colorado,08,25-34,ALL,All,All transmission categories,162,19.0,853423.0
HIV diagnoses,2016,Colorado,08,13-24,ALL,All,All transmission categories,84,9.6,877327.0
HIV diagnoses,2015,Colorado,08,55+,ALL,All,All transmission categories,20,1.4,1394335.0
HIV diagnoses,2015,Colorado,08,45-54,ALL,All,All transmission categories,60,8.4,716844.0
HIV diagnoses,2015,Colorado,08,35-44,ALL,All,All transmission categories,86,11.7,736560.0
HIV diagnoses,2015,Colorado,08,25-34,ALL,All,All transmission categories,125,15.1,827429.0
HIV diagnoses,2015,Colorado,08,13-24,ALL,All,All transmission categories,85,9.8,869512.0
HIV diagnoses,2014,Colorado,08,55+,ALL,All,All transmission categories,20,1.5,1346932.0
HIV diagnoses,2014,Colorado,08,45-54,ALL,All,All transmission categories,67,9.4,716179.0
HIV diagnoses,2014,Colorado,08,35-44,ALL,All,All transmission categories,94,13.0,725153.0
HIV diagnoses,2014,Colorado,08,25-34,ALL,All,All transmission categories,134,16.7,800713.0
HIV diagnoses,2014,Colorado,08,13-24,ALL,All,All transmission categories,63,7.3,859381.0
HIV diagnoses,2013,Colorado,08,55+,ALL,All,All transmission categories,22,1.7,1300753.0
HIV diagnoses,2013,Colorado,08,45-54,ALL,All,All transmission categories,50,7.0,719423.0
HIV diagnoses,2013,Colorado,08,35-44,ALL,All,All transmission categories,69,9.6,718105.0
HIV diagnoses,2013,Colorado,08,25-34,ALL,All,All transmission categories,115,14.7,782332.0
HIV diagnoses,2013,Colorado,08,13-24,ALL,All,All transmission categories,51,6.0,847278.0
HIV diagnoses,2012,Colorado,08,55+,ALL,All,All transmission categories,11,0.9,1253091.0
HIV diagnoses,2012,Colorado,08,45-54,ALL,All,All transmission categories,63,8.7,725743.0
HIV diagnoses,2012,Colorado,08,35-44,ALL,All,All transmission categories,94,13.2,710092.0
HIV diagnoses,2012,Colorado,08,25-34,ALL,All,All transmission categories,129,16.8,765960.0
HIV diagnoses,2012,Colorado,08,13-24,ALL,All,All transmission categories,72,8.6,835717.0
HIV diagnoses,2011,Colorado,08,55+,ALL,All,All transmission categories,29,2.4,1204950.0
HIV diagnoses,2011,Colorado,08,45-54,ALL,All,All transmission categories,67,9.1,734561.0
HIV diagnoses,2011,Colorado,08,35-44,ALL,All,All transmission categories,87,12.4,703460.0
HIV diagnoses,2011,Colorado,08,25-34,ALL,All,All transmission categories,117,15.6,749133.0
HIV diagnoses,2011,Colorado,08,13-24,ALL,All,All transmission categories,61,7.4,828687.0
HIV diagnoses,2010,Colorado,08,55+,ALL,All,All transmission categories,39,3.4,1158331.0
HIV diagnoses,2010,Colorado,08,45-54,ALL,All,All transmission categories,84,11.3,741705.0
HIV diagnoses,2010,Colorado,08,35-44,ALL,All,All transmission categories,94,13.4,700451.0
HIV diagnoses,2010,Colorado,08,25-34,ALL,All,All transmission categories,135,18.5,730310.0
HIV diagnoses,2010,Colorado,08,13-24,ALL,All,All transmission categories,71,8.7,820791.0
HIV diagnoses,2009,Colorado,08,55+,ALL,All,All transmission categories,32,2.9,1106141.0
HIV diagnoses,2009,Colorado,08,45-54,ALL,All,All transmission categories,67,9.0,744749.0
HIV diagnoses,2009,Colorado,08,35-44,ALL,All,All transmission categories,84,11.8,711137.0
HIV diagnoses,2009,Colorado,08,25-34,ALL,All,All transmission categories,129,17.6,734263.0
HIV diagnoses,2009,Colorado,08,13-24,ALL,All,All transmission categories,59,7.2,824674.0
HIV diagnoses,2008,Colorado,08,55+,ALL,All,All transmission categories,40,3.8,1062209.0
HIV diagnoses,2008,Colorado,08,45-54,ALL,All,All transmission categories,88,11.9,738896.0
HIV diagnoses,2008,Colorado,08,35-44,ALL,All,All transmission categories,122,17.1,713106.0
HIV diagnoses,2008,Colorado,08,25-34,ALL,All,All transmission categories,137,19.1,716083.0
HIV diagnoses,2008,Colorado,08,13-24,ALL,All,All transmission categories,58,7.1,819399.0
HIV diagnoses,2019,Connecticut,09,55+,ALL,All,All transmission categories,33,2.9,1144574.0
HIV diagnoses,2019,Connecticut,09,45-54,ALL,All,All transmission categories,39,8.2,476519.0
HIV diagnoses,2019,Connecticut,09,35-44,ALL,All,All transmission categories,23,5.4,427412.0
HIV diagnoses,2019,Connecticut,09,25-34,ALL,All,All transmission categories,73,16.3,448074.0
HIV diagnoses,2019,Connecticut,09,13-24,ALL,All,All transmission categories,44,7.8,566716.0
HIV diagnoses,2018,Connecticut,09,55+,ALL,All,All transmission categories,37,3.3,1127057.0
HIV diagnoses,2018,Connecticut,09,45-54,ALL,All,All transmission categories,50,10.1,494754.0
HIV diagnoses,2018,Connecticut,09,35-44,ALL,All,All transmission categories,48,11.3,423862.0
HIV diagnoses,2018,Connecticut,09,25-34,ALL,All,All transmission categories,77,17.2,446437.0
HIV diagnoses,2018,Connecticut,09,13-24,ALL,All,All transmission categories,47,8.2,573987.0
HIV diagnoses,2017,Connecticut,09,55+,ALL,All,All transmission categories,39,3.5,1108807.0
HIV diagnoses,2017,Connecticut,09,45-54,ALL,All,All transmission categories,57,11.2,510176.0
HIV diagnoses,2017,Connecticut,09,35-44,ALL,All,All transmission categories,48,11.4,421524.0
HIV diagnoses,2017,Connecticut,09,25-34,ALL,All,All transmission categories,78,17.7,441207.0
HIV diagnoses,2017,Connecticut,09,13-24,ALL,All,All transmission categories,52,9.0,580189.0
HIV diagnoses,2016,Connecticut,09,55+,ALL,All,All transmission categories,41,3.8,1091033.0
HIV diagnoses,2016,Connecticut,09,45-54,ALL,All,All transmission categories,47,9.0,523683.0
HIV diagnoses,2016,Connecticut,09,35-44,ALL,All,All transmission categories,41,9.7,422770.0
HIV diagnoses,2016,Connecticut,09,25-34,ALL,All,All transmission categories,80,18.2,438779.0
HIV diagnoses,2016,Connecticut,09,13-24,ALL,All,All transmission categories,47,8.0,584814.0
HIV diagnoses,2015,Connecticut,09,55+,ALL,All,All transmission categories,40,3.7,1071047.0
HIV diagnoses,2015,Connecticut,09,45-54,ALL,All,All transmission categories,53,9.9,535810.0
HIV diagnoses,2015,Connecticut,09,35-44,ALL,All,All transmission categories,50,11.6,429714.0
HIV diagnoses,2015,Connecticut,09,25-34,ALL,All,All transmission categories,79,18.0,438071.0
HIV diagnoses,2015,Connecticut,09,13-24,ALL,All,All transmission categories,53,9.0,588038.0
HIV diagnoses,2014,Connecticut,09,55+,ALL,All,All transmission categories,40,3.8,1050040.0
HIV diagnoses,2014,Connecticut,09,45-54,ALL,All,All transmission categories,71,13.0,546050.0
HIV diagnoses,2014,Connecticut,09,35-44,ALL,All,All transmission categories,52,11.9,437849.0
HIV diagnoses,2014,Connecticut,09,25-34,ALL,All,All transmission categories,78,17.8,438156.0
HIV diagnoses,2014,Connecticut,09,13-24,ALL,All,All transmission categories,54,9.1,590504.0
HIV diagnoses,2013,Connecticut,09,55+,ALL,All,All transmission categories,45,4.4,1027629.0
HIV diagnoses,2013,Connecticut,09,45-54,ALL,All,All transmission categories,71,12.8,556149.0
HIV diagnoses,2013,Connecticut,09,35-44,ALL,All,All transmission categories,66,14.8,446880.0
HIV diagnoses,2013,Connecticut,09,25-34,ALL,All,All transmission categories,80,18.3,436427.0
HIV diagnoses,2013,Connecticut,09,13-24,ALL,All,All transmission categories,63,10.7,587846.0
HIV diagnoses,2012,Connecticut,09,55+,ALL,All,All transmission categories,31,3.1,1003547.0
HIV diagnoses,2012,Connecticut,09,45-54,ALL,All,All transmission categories,62,11.0,565818.0
HIV diagnoses,2012,Connecticut,09,35-44,ALL,All,All transmission categories,70,15.3,456313.0
HIV diagnoses,2012,Connecticut,09,25-34,ALL,All,All transmission categories,75,17.3,433175.0
HIV diagnoses,2012,Connecticut,09,13-24,ALL,All,All transmission categories,49,8.4,585683.0
HIV diagnoses,2011,Connecticut,09,55+,ALL,All,All transmission categories,37,3.8,979056.0
HIV diagnoses,2011,Connecticut,09,45-54,ALL,All,All transmission categories,74,12.9,572934.0
HIV diagnoses,2011,Connecticut,09,35-44,ALL,All,All transmission categories,76,16.3,466737.0
HIV diagnoses,2011,Connecticut,09,25-34,ALL,All,All transmission categories,92,21.5,428246.0
HIV diagnoses,2011,Connecticut,09,13-24,ALL,All,All transmission categories,68,11.7,583185.0
HIV diagnoses,2010,Connecticut,09,55+,ALL,All,All transmission categories,50,5.2,955620.0
HIV diagnoses,2010,Connecticut,09,45-54,ALL,All,All transmission categories,87,15.1,575456.0
HIV diagnoses,2010,Connecticut,09,35-44,ALL,All,All transmission categories,104,21.6,480661.0
HIV diagnoses,2010,Connecticut,09,25-34,ALL,All,All transmission categories,93,22.0,421974.0
HIV diagnoses,2010,Connecticut,09,13-24,ALL,All,All transmission categories,52,9.0,580088.0
HIV diagnoses,2009,Connecticut,09,55+,ALL,All,All transmission categories,31,3.4,907919.0
HIV diagnoses,2009,Connecticut,09,45-54,ALL,All,All transmission categories,82,14.6,562185.0
HIV diagnoses,2009,Connecticut,09,35-44,ALL,All,All transmission categories,109,22.3,488453.0
HIV diagnoses,2009,Connecticut,09,25-34,ALL,All,All transmission categories,62,15.1,411196.0
HIV diagnoses,2009,Connecticut,09,13-24,ALL,All,All transmission categories,57,9.8,582129.0
HIV diagnoses,2008,Connecticut,09,55+,ALL,All,All transmission categories,43,4.8,886839.0
HIV diagnoses,2008,Connecticut,09,45-54,ALL,All,All transmission categories,83,14.9,556381.0
HIV diagnoses,2008,Connecticut,09,35-44,ALL,All,All transmission categories,77,15.2,506305.0
HIV diagnoses,2008,Connecticut,09,25-34,ALL,All,All transmission categories,91,22.5,404972.0
HIV diagnoses,2008,Connecticut,09,13-24,ALL,All,All transmission categories,52,9.0,578315.0
HIV diagnoses,2019,Delaware,10,55+,ALL,All,All transmission categories,11,3.4,327423.0
HIV diagnoses,2019,Delaware,10,45-54,ALL,All,All transmission categories,14,11.8,118993.0
HIV diagnoses,2019,Delaware,10,35-44,ALL,All,All transmission categories,18,15.9,113370.0
HIV diagnoses,2019,Delaware,10,25-34,ALL,All,All transmission categories,32,24.7,129742.0
HIV diagnoses,2019,Delaware,10,13-24,ALL,All,All transmission categories,19,13.5,141061.0
HIV diagnoses,2018,Delaware,10,55+,ALL,All,All transmission categories,19,6.0,317260.0
HIV diagnoses,2018,Delaware,10,45-54,ALL,All,All transmission categories,15,12.3,122217.0
HIV diagnoses,2018,Delaware,10,35-44,ALL,All,All transmission categories,15,13.5,111154.0
HIV diagnoses,2018,Delaware,10,25-34,ALL,All,All transmission categories,28,21.7,128859.0
HIV diagnoses,2018,Delaware,10,13-24,ALL,All,All transmission categories,14,9.9,141251.0
HIV diagnoses,2017,Delaware,10,55+,ALL,All,All transmission categories,13,4.2,307044.0
HIV diagnoses,2017,Delaware,10,45-54,ALL,All,All transmission categories,21,16.8,124888.0
HIV diagnoses,2017,Delaware,10,35-44,ALL,All,All transmission categories,33,30.1,109564.0
HIV diagnoses,2017,Delaware,10,25-34,ALL,All,All transmission categories,31,24.2,128229.0
HIV diagnoses,2017,Delaware,10,13-24,ALL,All,All transmission categories,27,19.0,142182.0
HIV diagnoses,2016,Delaware,10,55+,ALL,All,All transmission categories,13,4.4,297241.0
HIV diagnoses,2016,Delaware,10,45-54,ALL,All,All transmission categories,18,14.2,127152.0
HIV diagnoses,2016,Delaware,10,35-44,ALL,All,All transmission categories,19,17.4,109089.0
HIV diagnoses,2016,Delaware,10,25-34,ALL,All,All transmission categories,43,33.8,127272.0
HIV diagnoses,2016,Delaware,10,13-24,ALL,All,All transmission categories,18,12.6,143000.0
HIV diagnoses,2015,Delaware,10,55+,ALL,All,All transmission categories,13,4.5,287172.0
HIV diagnoses,2015,Delaware,10,45-54,ALL,All,All transmission categories,17,13.2,128493.0
HIV diagnoses,2015,Delaware,10,35-44,ALL,All,All transmission categories,20,18.2,109954.0
HIV diagnoses,2015,Delaware,10,25-34,ALL,All,All transmission categories,35,27.9,125361.0
HIV diagnoses,2015,Delaware,10,13-24,ALL,All,All transmission categories,19,13.1,145003.0
HIV diagnoses,2014,Delaware,10,55+,ALL,All,All transmission categories,12,4.3,277593.0
HIV diagnoses,2014,Delaware,10,45-54,ALL,All,All transmission categories,21,16.2,129359.0
HIV diagnoses,2014,Delaware,10,35-44,ALL,All,All transmission categories,30,27.2,110268.0
HIV diagnoses,2014,Delaware,10,25-34,ALL,All,All transmission categories,31,25.3,122710.0
HIV diagnoses,2014,Delaware,10,13-24,ALL,All,All transmission categories,20,13.6,147234.0
HIV diagnoses,2013,Delaware,10,55+,ALL,All,All transmission categories,16,6.0,267931.0
HIV diagnoses,2013,Delaware,10,45-54,ALL,All,All transmission categories,28,21.4,130790.0
HIV diagnoses,2013,Delaware,10,35-44,ALL,All,All transmission categories,13,11.8,110538.0
HIV diagnoses,2013,Delaware,10,25-34,ALL,All,All transmission categories,30,25.1,119548.0
HIV diagnoses,2013,Delaware,10,13-24,ALL,All,All transmission categories,23,15.4,149154.0
HIV diagnoses,2012,Delaware,10,55+,ALL,All,All transmission categories,15,5.8,258501.0
HIV diagnoses,2012,Delaware,10,45-54,ALL,All,All transmission categories,21,15.9,132437.0
HIV diagnoses,2012,Delaware,10,35-44,ALL,All,All transmission categories,28,25.2,111201.0
HIV diagnoses,2012,Delaware,10,25-34,ALL,All,All transmission categories,38,32.7,116360.0
HIV diagnoses,2012,Delaware,10,13-24,ALL,All,All transmission categories,34,22.6,150187.0
HIV diagnoses,2011,Delaware,10,55+,ALL,All,All transmission categories,17,6.8,249919.0
HIV diagnoses,2011,Delaware,10,45-54,ALL,All,All transmission categories,18,13.5,133384.0
HIV diagnoses,2011,Delaware,10,35-44,ALL,All,All transmission categories,22,19.5,113100.0
HIV diagnoses,2011,Delaware,10,25-34,ALL,All,All transmission categories,33,28.9,114263.0
HIV diagnoses,2011,Delaware,10,13-24,ALL,All,All transmission categories,23,15.3,150223.0
HIV diagnoses,2010,Delaware,10,55+,ALL,All,All transmission categories,11,4.5,242067.0
HIV diagnoses,2010,Delaware,10,45-54,ALL,All,All transmission categories,30,22.4,133665.0
HIV diagnoses,2010,Delaware,10,35-44,ALL,All,All transmission categories,27,23.4,115458.0
HIV diagnoses,2010,Delaware,10,25-34,ALL,All,All transmission categories,29,25.9,111942.0
HIV diagnoses,2010,Delaware,10,13-24,ALL,All,All transmission categories,26,17.3,149865.0
HIV diagnoses,2009,Delaware,10,55+,ALL,All,All transmission categories,12,5.2,231926.0
HIV diagnoses,2009,Delaware,10,45-54,ALL,All,All transmission categories,38,29.3,129844.0
HIV diagnoses,2009,Delaware,10,35-44,ALL,All,All transmission categories,33,28.1,117342.0
HIV diagnoses,2009,Delaware,10,25-34,ALL,All,All transmission categories,30,26.0,115495.0
HIV diagnoses,2009,Delaware,10,13-24,ALL,All,All transmission categories,37,26.2,141400.0
HIV diagnoses,2008,Delaware,10,55+,ALL,All,All transmission categories,12,5.3,225141.0
HIV diagnoses,2008,Delaware,10,45-54,ALL,All,All transmission categories,27,21.1,127808.0
HIV diagnoses,2008,Delaware,10,35-44,ALL,All,All transmission categories,50,41.6,120187.0
HIV diagnoses,2008,Delaware,10,25-34,ALL,All,All transmission categories,39,34.3,113705.0
HIV diagnoses,2008,Delaware,10,13-24,ALL,All,All transmission categories,25,17.7,141424.0
HIV diagnoses,2019,District of Columbia,11,55+,ALL,All,All transmission categories,38,24.0,158376.0
HIV diagnoses,2019,District of Columbia,11,45-54,ALL,All,All transmission categories,33,44.1,74752.0
HIV diagnoses,2019,District of Columbia,11,35-44,ALL,All,All transmission categories,47,43.0,109271.0
HIV diagnoses,2019,District of Columbia,11,25-34,ALL,All,All transmission categories,88,53.2,165275.0
HIV diagnoses,2019,District of Columbia,11,13-24,ALL,All,All transmission categories,44,44.5,98810.0
HIV diagnoses,2018,District of Columbia,11,55+,ALL,All,All transmission categories,30,19.2,156614.0
HIV diagnoses,2018,District of Columbia,11,45-54,ALL,All,All transmission categories,44,57.9,75998.0
HIV diagnoses,2018,District of Columbia,11,35-44,ALL,All,All transmission categories,52,49.2,105668.0
HIV diagnoses,2018,District of Columbia,11,25-34,ALL,All,All transmission categories,96,58.2,164861.0
HIV diagnoses,2018,District of Columbia,11,13-24,ALL,All,All transmission categories,58,57.8,100416.0
HIV diagnoses,2017,District of Columbia,11,55+,ALL,All,All transmission categories,38,24.6,154258.0
HIV diagnoses,2017,District of Columbia,11,45-54,ALL,All,All transmission categories,28,36.5,76779.0
HIV diagnoses,2017,District of Columbia,11,35-44,ALL,All,All transmission categories,70,68.3,102426.0
HIV diagnoses,2017,District of Columbia,11,25-34,ALL,All,All transmission categories,115,70.1,163953.0
HIV diagnoses,2017,District of Columbia,11,13-24,ALL,All,All transmission categories,65,64.4,100940.0
HIV diagnoses,2016,District of Columbia,11,55+,ALL,All,All transmission categories,52,34.1,152586.0
HIV diagnoses,2016,District of Columbia,11,45-54,ALL,All,All transmission categories,54,69.8,77357.0
